Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene
4,117155837,117156338,chr4-117155837-117156338,Stable,Stable,Stable,27,Kif2c,3301,,,,,,
11,80086807,80087308,chr11-80086807-80087308,Stable,Stable,Stable,27,Atad5,2092,,,Rhbdl3,213604,,
6,30336733,30337234,chr6-30336733-30337234,Stable,Stable,Stable,27,Cpa2,204348,,,,,,
7,79831102,79832023,chr7-79831102-79832023,Stable,Stable,Stable,27,Ticrr,-170906,,,,,,
19,6118273,6118774,chr19-6118273-6118774,Stable,Stable,Stable,27,Cdca5,-33290,,,,,,
13,24565791,24566292,chr13-24565791-24566292,Stable,Stable,Stable,27,Gmnn,185553,,,,,,
9,21264961,21265462,chr9-21264961-21265462,Stable,Stable,Stable,27,Ilf3,102409,,,,,,
3,138053893,138054394,chr3-138053893-138054394,Stable,Stable,Stable,27,H2afz,-189406,,,,,,
13,55482489,55482990,chr13-55482489-55482990,Stable,Stable,Stable,27,Mxd3,-157321,,,,,,
16,18617719,18618220,chr16-18617719-18618220,Stable,Stable,Stable,27,Cdc45,162227,,,,,,
5,45520015,45520684,chr5-45520015-45520684,Stable,Stable,Stable,27,Ncapg,149235,,,,,,
9,103490365,103490866,chr9-103490365-103490866,Stable,Stable,Stable,27,Topbp1,-185150,,,,,,
7,73616958,73617459,chr7-73616958-73617459,Stable,Stable,Stable,27,Fam174b,122843,,,,,,
14,55783167,55783668,chr14-55783167-55783668,Stable,Stable,Stable,27,Nynrin,70342,,,,,,
19,4811008,4811885,chr19-4811008-4811885,Stable,Stable,Stable,27,Rbm4b,-54511,,,,,,
16,94519269,94519770,chr16-94519269-94519770,Stable,Stable,Stable,27,Ttc3,-148651,,,,,,
5,33589413,33589914,chr5-33589413-33589914,Stable,Stable,Stable,27,Tacc3,68214,,,Nsd2,230811,,
15,9119944,9120592,chr15-9119944-9120592,Stable,Stable,Stable,27,Skp2,-7959,,,,,,
10,81643380,81643881,chr10-81643380-81643881,Stable,Stable,Stable,27,Tle2,-68819,,,,,,
11,4895054,4895704,chr11-4895054-4895704,Stable,Stable,Stable,27,Ewsr1,173985,,,,,,
11,69408492,69409190,chr11-69408492-69409190,Stable,Stable,Stable,27,Chd3,-65219,,,,,,
6,47777946,47779002,chr6-47777946-47779002,Stable,Stable,Stable,27,Ezh2,-247807,,,,,,
11,43411403,43411904,chr11-43411403-43411904,Stable,Stable,Stable,27,Ccnjl,116880,,,,,,
9,103111447,103111948,chr9-103111447-103111948,Stable,Stable,Stable,27,Topbp1,193267,,,,,,
14,47568054,47568704,chr14-47568054-47568704,Stable,Stable,Stable,27,Dlgap5,-180275,,,,,,
16,30510462,30511075,chr16-30510462-30511075,Stable,Stable,Stable,27,Tmem44,780,,,,,,
9,21030630,21031131,chr9-21030630-21031131,Stable,Stable,Stable,27,Dnmt1,-123421,,,,,,
3,88215132,88215633,chr3-88215132-88215633,Stable,Stable,Stable,27,Iqgap3,-133161,,,,,,
11,101467668,101468169,chr11-101467668-101468169,Stable,Stable,Stable,27,Brca1,20595,,,,,,
5,106990729,106991230,chr5-106990729-106991230,Stable,Stable,Stable,27,Cdc7,-26407,,,,,,
8,116863309,116863810,chr8-116863309-116863810,Stable,Stable,Stable,27,Cenpn,57920,,,,,,
4,126314337,126314838,chr4-126314337-126314838,Stable,Stable,Stable,27,Clspn,242097,,,,,,
16,96280684,96281185,chr16-96280684-96281185,Stable,Stable,Stable,27,Hmgn1,-160066,,,,,,
3,98427385,98427886,chr3-98427385-98427886,Stable,Stable,Stable,27,Gm9771,-237419,,,,,,
4,11075849,11076350,chr4-11075849-11076350,Stable,Stable,Stable,27,Ccne2,115001,,,,,,
10,128524934,128525771,chr10-128524934-128525771,Stable,Stable,Stable,27,Myl6,-34074,,,,,,
18,4684103,4684604,chr18-4684103-4684604,Stable,Stable,Stable,27,Svil,235936,,,,,,
11,85849016,85849517,chr11-85849016-85849517,Stable,Stable,Stable,27,Tbx2,-16465,,,Brip1,208621,,
5,50027038,50028072,chr5-50027038-50028072,Stable,Stable,Stable,27,Adgra3,-67082,,,,,,
9,120127159,120127972,chr9-120127159-120127972,Stable,Stable,Stable,27,Csrnp1,-155996,,,,,,
5,21329624,21330281,chr5-21329624-21330281,Stable,Stable,Stable,27,Lrrc17,213278,,,,,,
13,95135258,95136207,chr13-95135258-95136207,Stable,Stable,Stable,27,Pde8b,-110804,,,,,,
2,155019124,155019841,chr2-155019124-155019841,Stable,Stable,Stable,27,Ahcy,39469,,,,,,
13,104228619,104229120,chr13-104228619-104229120,Stable,Stable,Stable,27,Cenpk,-8,,,,,,
17,25792080,25792977,chr17-25792080-25792977,Stable,Stable,Stable,27,Chtf18,-73154,,,,,,
7,28419344,28419845,chr7-28419344-28419845,Stable,Stable,Stable,27,Plekhg2,-59740,,,,,,
3,88771174,88772305,chr3-88771174-88772305,Stable,Stable,Stable,27,Mex3a,-238779,,,,,,
18,62705039,62705540,chr18-62705039-62705540,Stable,Stable,Stable,27,Apcdd1,216691,,,,,,
10,128377376,128377877,chr10-128377376-128377877,Stable,Stable,Stable,27,Myl6,112983,,,,,,
1,189777946,189778761,chr1-189777946-189778761,Stable,Stable,Stable,27,Cenpf,-137340,,,,,,
8,57353512,57354183,chr8-57353512-57354183,Stable,Stable,Stable,27,Hmgb2,157724,,,,,,
14,118938332,118939025,chr14-118938332-118939025,Stable,Stable,Stable,27,Dzip1,-62812,,,,,,
7,28301969,28302470,chr7-28301969-28302470,Stable,Stable,Stable,27,Plekhg2,57134,,,,,,
12,73517218,73517919,chr12-73517218-73517919,Stable,Stable,Stable,27,Prkch,66877,,,,,,
10,61602372,61603099,chr10-61602372-61603099,Stable,Stable,Stable,27,H2afy2,135566,,,,,,
13,89652804,89653305,chr13-89652804-89653305,Stable,Stable,Stable,27,Vcan,2007,,,,,,
2,118883148,118883649,chr2-118883148-118883649,Stable,Stable,Stable,27,Knstrn,-69145,,,Knl1,163470,,
17,12572587,12573256,chr17-12572587-12573256,Stable,Stable,Stable,27,Igf2r,109150,,,,,,
8,11550459,11550960,chr8-11550459-11550960,Stable,Stable,Stable,27,Ankrd10,60623,,,,,,
11,78080148,78080649,chr11-78080148-78080649,Stable,Stable,Stable,27,Spag5,220880,,,,,,
11,117969603,117970104,chr11-117969603-117970104,Stable,Stable,Stable,27,Birc5,-120352,,,Tk1,-154077,,
13,23990765,23991266,chr13-23990765-23991266,Stable,Stable,Stable,27,Hist1h1a,-227099,,,Hist1h2bb,-244031,,
17,24849986,24850645,chr17-24849986-24850645,Stable,Stable,Stable,27,Jpt2,86774,,,,,,
2,119741828,119742329,chr2-119741828-119742329,Stable,Stable,Stable,27,Nusap1,-123530,,,Oip5,-132316,,
5,151421803,151422304,chr5-151421803-151422304,Stable,Stable,Stable,27,Rfc3,220452,,,,,,
11,106788111,106789300,chr11-106788111-106789300,Stable,Stable,Stable,27,Kpna2,199329,,,,,,
17,35993603,35994870,chr17-35993603-35994870,Stable,Stable,Stable,27,Mdc1,-152088,,,Tubb5,-159682,,
4,129820564,129821065,chr4-129820564-129821065,Stable,Stable,Stable,27,Khdrbs1,-117400,,,,,,
3,108444828,108445329,chr3-108444828-108445329,Stable,Stable,Stable,27,Gpsm2,233309,,,,,,
17,24389639,24390253,chr17-24389639-24390253,Stable,Stable,Stable,27,Ccnf,-167441,,,Tbc1d24,-214208,,
2,68944836,68945337,chr2-68944836-68945337,Stable,Stable,Stable,27,Spc25,248558,,,,,,
2,172299214,172299715,chr2-172299214-172299715,Stable,Stable,Stable,27,Aurka,56475,,,,,,
13,55513206,55513707,chr13-55513206-55513707,Stable,Stable,Stable,27,Mxd3,-188038,,,,,,
7,110821563,110822064,chr7-110821563-110822064,Stable,Stable,Stable,27,Mrvi1,46202,,,,,,
12,69356923,69357547,chr12-69356923-69357547,Stable,Stable,Stable,27,Pole2,-155150,,,Lrr1,-188109,,
2,158549988,158550489,chr2-158549988-158550489,Stable,Stable,Stable,27,Fam83d,217604,,,,,,
3,159732148,159732649,chr3-159732148-159732649,Stable,Stable,Stable,27,Depdc1a,-236715,,,,,,
3,20005389,20005890,chr3-20005389-20005890,Stable,Stable,Stable,27,Cpb1,242374,,,,,,
11,35053451,35053952,chr11-35053451-35053952,Stable,Stable,Stable,27,Spdl1,-244261,,,,,,
7,80192232,80192733,chr7-80192232-80192733,Stable,Stable,Stable,27,Prc1,101717,,,,,,
17,53567697,53568791,chr17-53567697-53568791,Stable,Stable,Stable,27,Sgo1,105995,,,,,,
11,90142344,90143230,chr11-90142344-90143230,Stable,Stable,Stable,27,Mmd,106226,,,,,,
19,12517857,12518358,chr19-12517857-12518358,Stable,Stable,Stable,27,Fam111a,27382,,,,,,
17,71061940,71062441,chr17-71061940-71062441,Stable,Stable,Stable,27,Myl12a,-68284,,,,,,
2,153225112,153225613,chr2-153225112-153225613,Stable,Stable,Stable,27,Plagl2,2146,,,,,,
13,62015745,62016246,chr13-62015745-62016246,Stable,Stable,Stable,27,Gm3325,-140,,,,,,
11,50439726,50440227,chr11-50439726-50440227,Stable,Stable,Stable,27,Hnrnph1,-62736,,,,,,
13,74113609,74114300,chr13-74113609-74114300,Stable,Stable,Stable,27,Cep72,-77109,,,Trip13,-202262,,
15,8867442,8867943,chr15-8867442-8867943,Stable,Stable,Stable,27,Skp2,244042,,,,,,
3,68795564,68796065,chr3-68795564-68796065,Stable,Stable,Stable,27,Trim59,239223,,,,,,
10,127177720,127178221,chr10-127177720-127178221,Stable,Stable,Stable,27,Cdk4,-114186,,,Gli1,151661,,
9,103550605,103551106,chr9-103550605-103551106,Stable,Stable,Stable,27,Topbp1,-245390,,,,,,
16,15593974,15594748,chr16-15593974-15594748,Stable,Stable,Stable,27,Mcm4,29149,,,,,,
11,23305962,23306716,chr11-23305962-23306716,Stable,Stable,Stable,27,Xpo1,-49921,,,,,,
8,117158174,117158810,chr8-117158174-117158810,Stable,Stable,Stable,27,Cenpn,-236444,,,,,,
7,12818492,12818993,chr7-12818492-12818993,Stable,Stable,Stable,27,Ube2m,216127,,,,,,
8,8487674,8488493,chr8-8487674-8488493,Stable,Stable,Stable,27,Arglu1,176582,,,,,,
9,54586070,54586827,chr9-54586070-54586827,Stable,Stable,Stable,27,Crabp1,177921,,,,,,
15,37120363,37120864,chr15-37120363-37120864,Stable,Stable,Stable,27,Ncald,245311,,,,,,
2,158863756,158864257,chr2-158863756-158864257,Stable,Stable,Stable,27,Fam83d,-95663,,,,,,
2,163297102,163297603,chr2-163297102-163297603,Stable,Stable,Stable,27,Mybl2,-242415,,,,,,
8,84023033,84023534,chr8-84023033-84023534,Stable,Stable,Stable,27,Palm3,-1562,,,Asf1b,-67526,,
16,56298760,56299261,chr16-56298760-56299261,Stable,Stable,Stable,27,Abi3bp,178617,,,,,,
11,80335574,80336196,chr11-80335574-80336196,Stable,Stable,Stable,27,Rhbdl3,-34662,,,Atad5,-246174,,
12,71136535,71137555,chr12-71136535-71137555,Stable,Stable,Stable,27,Dact1,172329,,,,,,
16,30550227,30550728,chr16-30550227-30550728,Stable,Stable,Stable,27,Tmem44,-38372,,,,,,
1,190928949,190929620,chr1-190928949-190929620,Stable,Stable,Stable,27,Nsl1,133392,,,,,,
8,85026568,85027256,chr8-85026568-85027256,Stable,Stable,Stable,27,Prdx2,-56981,,,,,,
17,24936598,24937099,chr17-24936598-24937099,Stable,Stable,Stable,27,Jpt2,320,,,,,,
17,25115404,25116175,chr17-25115404-25116175,Stable,Stable,Stable,27,Ube2i,145741,,,Jpt2,-177985,,
1,139421805,139422400,chr1-139421805-139422400,Stable,Stable,Stable,27,Aspm,32372,,,,,,
3,87162320,87162821,chr3-87162320-87162821,Stable,Stable,Stable,27,Cd1d1,-166486,,,,,,
2,72235030,72235748,chr2-72235030-72235748,Stable,Stable,Stable,27,Cdca7,240411,,,,,,
11,98867127,98867628,chr11-98867127-98867628,Stable,Stable,Stable,27,Cdc6,40173,,,Top2a,125315,,
4,148444393,148444894,chr4-148444393-148444894,Stable,Stable,Stable,27,Tardbp,167488,,,,,,
11,80080623,80081416,chr11-80080623-80081416,Stable,Stable,Stable,27,Atad5,7984,,,Rhbdl3,219496,,
7,44974439,44974940,chr7-44974439-44974940,Stable,Stable,Stable,27,Tead2,240813,,,,,,
16,23107157,23107876,chr16-23107157-23107876,Stable,Stable,Stable,27,Eif4a2,0,,,Rfc4,6067,,
5,33674308,33674809,chr5-33674308-33674809,Stable,Stable,Stable,27,Tacc3,-16180,,,Nsd2,145916,,
6,126955645,126956146,chr6-126955645-126956146,Stable,Stable,Stable,27,Rad51ap1,-32595,,,,,,
14,52315437,52316313,chr14-52315437-52316313,Stable,Stable,Stable,27,Hnrnpc,-242060,,,,,,
7,12834584,12835085,chr7-12834584-12835085,Stable,Stable,Stable,27,Ube2m,200035,,,,,,
17,36951493,36951994,chr17-36951493-36951994,Stable,Stable,Stable,27,Zfp57,49169,,,,,,
1,88357521,88358022,chr1-88357521-88358022,Stable,Stable,Stable,27,Hjurp,-95050,,,,,,
10,127338950,127339997,chr10-127338950-127339997,Stable,Stable,Stable,27,Gli1,-9068,,,,,,
2,118373014,118373971,chr2-118373014-118373971,Stable,Stable,Stable,27,Bub1b,224240,,,,,,
13,23530345,23531798,chr13-23530345-23531798,Stable,Stable,Stable,27,Hist1h2bb,214936,,,Hist1h1a,231868,,
5,13012458,13012959,chr5-13012458-13012959,Stable,Stable,Stable,27,Sema3a,112455,,,,,,
6,49007942,49008443,chr6-49007942-49008443,Stable,Stable,Stable,27,Igf2bp3,76780,,,,,,
15,85042355,85042856,chr15-85042355-85042856,Stable,Stable,Stable,27,Fbln1,163093,,,,,,
3,144825085,144825586,chr3-144825085-144825586,Stable,Stable,Stable,27,Clca3a1,-95408,,,,,,
5,21732117,21732618,chr5-21732117-21732618,Stable,Stable,Stable,27,Lrrc17,-188558,,,,,,
15,80797930,80798999,chr15-80797930-80798999,Stable,Stable,Stable,27,Tnrc6b,-86617,,,,,,
17,70747702,70748203,chr17-70747702-70748203,Stable,Stable,Stable,27,Myl12a,245453,,,,,,
11,96065166,96065836,chr11-96065166-96065836,Stable,Stable,Stable,27,Igf2bp1,-108003,,,,,,
3,36442305,36442806,chr3-36442305-36442806,Stable,Stable,Stable,27,Ccna2,122059,,,,,,
16,96113904,96114405,chr16-96113904-96114405,Stable,Stable,Stable,27,Hmgn1,6213,,,,,,
11,119267710,119268211,chr11-119267710-119268211,Stable,Stable,Stable,27,Cbx2,-244748,,,,,,
2,120129328,120129829,chr2-120129328-120129829,Stable,Stable,Stable,27,Pla2g4b,-95911,,,,,,
16,94302580,94303081,chr16-94302580-94303081,Stable,Stable,Stable,27,Ttc3,67537,,,,,,
3,135439038,135439539,chr3-135439038-135439539,Stable,Stable,Stable,27,Cenpe,-226501,,,,,,
1,191717570,191718481,chr1-191717570-191718481,Stable,Stable,Stable,27,Dtl,-180214,,,,,,
6,125097081,125097582,chr6-125097081-125097582,Stable,Stable,Stable,27,Ncapd2,70425,,,,,,
10,5550286,5550787,chr10-5550286-5550787,Stable,Stable,Stable,27,Fbxo5,248373,,,,,,
17,24960516,24961017,chr17-24960516-24961017,Stable,Stable,Stable,27,Jpt2,-23097,,,,,,
10,127058138,127058782,chr10-127058138-127058782,Stable,Stable,Stable,27,Cdk4,4752,,,,,,
1,88437627,88438459,chr1-88437627-88438459,Stable,Stable,Stable,27,Hjurp,-175156,,,,,,
15,101240745,101241246,chr15-101240745-101241246,Stable,Stable,Stable,27,Nr4a1,13023,,,,,,
3,49928870,49929371,chr3-49928870-49929371,Stable,Stable,Stable,27,Pcdh18,-185574,,,,,,
8,11758067,11758568,chr8-11758067-11758568,Stable,Stable,Stable,27,Ankrd10,-146484,,,,,,
1,156939695,156940477,chr1-156939695-156940477,Stable,Stable,Stable,27,Angptl1,-101133,,,,,,
9,103230512,103231013,chr9-103230512-103231013,Stable,Stable,Stable,27,Topbp1,74202,,,,,,
9,21238597,21239236,chr9-21238597-21239236,Stable,Stable,Stable,27,Ilf3,128635,,,,,,
8,117097470,117098155,chr8-117097470-117098155,Stable,Stable,Stable,27,Cenpn,-175740,,,,,,
13,23697626,23698127,chr13-23697626-23698127,Stable,Stable,Stable,27,Hist1h2bb,48607,,,Hist1h1a,65539,,
7,102267848,102268511,chr7-102267848-102268511,Stable,Stable,Stable,27,Rrm1,173184,,,,,,
4,155869076,155869784,chr4-155869076-155869784,Stable,Stable,Stable,27,9430015G10Rik,240198,,,,,,
11,43481589,43482090,chr11-43481589-43482090,Stable,Stable,Stable,27,Ccnjl,46694,,,,,,
14,118705813,118706314,chr14-118705813-118706314,Stable,Stable,Stable,27,Dzip1,169206,,,,,,
8,22059907,22060892,chr8-22059907-22060892,Stable,Stable,Stable,27,Ckap2,107268,,,,,,
4,106678716,106679217,chr4-106678716-106679217,Stable,Stable,Stable,27,Ssbp3,231484,,,,,,
9,107738757,107739258,chr9-107738757-107739258,Stable,Stable,Stable,27,Traip,210878,,,,,,
8,84257026,84257527,chr8-84257026-84257527,Stable,Stable,Stable,27,Palm3,-235555,,,,,,
5,151705167,151705668,chr5-151705167-151705668,Stable,Stable,Stable,27,Rfc3,-62411,,,,,,
9,22143225,22143726,chr9-22143225-22143726,Stable,Stable,Stable,27,Zfp599,103704,,,Anln,188286,,
17,35821516,35822017,chr17-35821516-35822017,Stable,Stable,Stable,27,Tubb5,11904,,,Mdc1,19498,,
2,25460727,25461228,chr2-25460727-25461228,Stable,Stable,Stable,27,Sapcd2,-88406,,,,,,
11,99149872,99150373,chr11-99149872-99150373,Stable,Stable,Stable,27,Top2a,-156929,,,Cdc6,-242071,,
14,105177103,105177604,chr14-105177103-105177604,Stable,Stable,Stable,27,Rbm26,-70352,,,,,,
6,66535055,66535556,chr6-66535055-66535556,Stable,Stable,Stable,27,Mad2l1,0,,,,,,
10,87879978,87880479,chr10-87879978-87880479,Stable,Stable,Stable,27,Parpbp,210953,,,,,,
8,123332612,123333113,chr8-123332612-123333113,Stable,Stable,Stable,27,Fanca,-64312,,,,,,
1,163898182,163898683,chr1-163898182-163898683,Stable,Stable,Stable,27,BC055324,47310,,,,,,
14,65622146,65622647,chr14-65622146-65622647,Stable,Stable,Stable,27,Pbk,183190,,,Esco2,196391,,
11,102900619,102901282,chr11-102900619-102901282,Stable,Stable,Stable,27,Kif18b,4247,,,,,,
7,62462448,62462949,chr7-62462448-62462949,Stable,Stable,Stable,27,Peg12,-577,,,Magel2,-85438,,
7,143463819,143464320,chr7-143463819-143464320,Stable,Stable,Stable,27,Cdkn1c,-5480,,,,,,
13,73763371,73764521,chr13-73763371-73764521,Stable,Stable,Stable,27,Slc12a7,-30277,,,Trip13,146826,,
2,35230123,35230624,chr2-35230123-35230624,Stable,Stable,Stable,27,Cntrl,-120631,,,,,,
17,25015767,25016460,chr17-25015767-25016460,Stable,Stable,Stable,27,Jpt2,-78348,,,Ube2i,245456,,
17,13043773,13044373,chr17-13043773-13044373,Stable,Stable,Stable,27,Acat2,-100883,,,,,,
7,135888967,135889468,chr7-135888967-135889468,Stable,Stable,Stable,27,Mki67,-199183,,,,,,
3,127401569,127402070,chr3-127401569-127402070,Stable,Stable,Stable,27,Larp7,134644,,,,,,
3,89653219,89653720,chr3-89653219-89653720,Stable,Stable,Stable,27,Cks1b,-237747,,,,,,
3,98094761,98095396,chr3-98094761-98095396,Stable,Stable,Stable,27,Gm9771,94570,,,,,,
6,125354488,125354989,chr6-125354488-125354989,Stable,Stable,Stable,27,Ncapd2,-186481,,,,,,
6,88724382,88725237,chr6-88724382-88725237,Stable,Stable,Stable,27,Mcm2,158237,,,,,,
1,97661573,97662404,chr1-97661573-97662404,Stable,Stable,Stable,27,Ppip5k2,43644,,,,,,
19,38973627,38974128,chr19-38973627-38974128,Stable,Stable,Stable,27,Hells,-42712,,,,,,
14,67932913,67933414,chr14-67932913-67933414,Stable,Stable,Stable,27,Nefl,150449,,,,,,
17,56276771,56277272,chr17-56276771-56277272,Stable,Stable,Stable,27,Chaf1a,-236332,,,,,,
17,71598482,71598983,chr17-71598482-71598983,Stable,Stable,Stable,27,Ndc80,-102382,,,,,,
1,24678146,24678814,chr1-24678146-24678814,Stable,Stable,Stable,27,Gm10925,-64172,,,,,,
12,11348344,11348845,chr12-11348344-11348845,Stable,Stable,Stable,27,Gen1,-109424,,,,,,
3,127375911,127376664,chr3-127375911-127376664,Stable,Stable,Stable,27,Larp7,160050,,,,,,
4,44260255,44260756,chr4-44260255-44260756,Stable,Stable,Stable,27,Melk,40120,,,,,,
2,3474374,3475508,chr2-3474374-3475508,Stable,Stable,Stable,27,Suv39h2,-18559,,,,,,
18,62977706,62978207,chr18-62977706-62978207,Stable,Stable,Stable,27,Apcdd1,-55475,,,,,,
16,94435643,94436256,chr16-94435643-94436256,Stable,Stable,Stable,27,Ttc3,-65025,,,,,,
10,69258548,69259049,chr10-69258548-69259049,Stable,Stable,Stable,27,Cdk1,76097,,,,,,
19,4961956,4962457,chr19-4961956-4962457,Stable,Stable,Stable,27,Rbm4b,-205459,,,,,,
10,80199401,80199902,chr10-80199401-80199902,Stable,Stable,Stable,27,Pwwp3a,26532,,,,,,
11,6388677,6389492,chr11-6388677-6389492,Stable,Stable,Stable,27,H2afv,37737,,,,,,
17,68841104,68841923,chr17-68841104-68841923,Stable,Stable,Stable,27,Epb41l3,233760,,,,,,
3,137864194,137864695,chr3-137864194-137864695,Stable,Stable,Stable,27,H2afz,0,,,,,,
9,120001923,120002424,chr9-120001923-120002424,Stable,Stable,Stable,27,Csrnp1,-30760,,,,,,
13,24799770,24800598,chr13-24799770-24800598,Stable,Stable,Stable,27,Gmnn,-47925,,,,,,
10,81407479,81407980,chr10-81407479-81407980,Stable,Stable,Stable,27,Tle2,166581,,,,,,
9,54734297,54734798,chr9-54734297-54734798,Stable,Stable,Stable,27,Crabp1,29950,,,,,,
11,43528900,43529401,chr11-43528900-43529401,Stable,Stable,Stable,27,Ccnjl,-116,,,,,,
17,46674096,46674597,chr17-46674096-46674597,Stable,Stable,Stable,27,Mrpl2,-27867,,,,,,
15,99497015,99497516,chr15-99497015-99497516,Stable,Stable,Stable,27,Racgap1,122980,,,,,,
15,34365843,34366344,chr15-34365843-34366344,Stable,Stable,Stable,27,Pop1,128960,,,,,,
6,5447463,5447964,chr6-5447463-5447964,Stable,Stable,Stable,27,Asb4,-64077,,,,,,
11,72940609,72941110,chr11-72940609-72941110,Stable,Stable,Stable,27,Haspin,194375,,,,,,
5,44693615,44694116,chr5-44693615-44694116,Stable,Stable,Stable,27,Ldb2,-221483,,,,,,
1,58423693,58424313,chr1-58423693-58424313,Stable,Stable,Stable,27,Clk1,-13504,,,,,,
15,34540912,34541505,chr15-34540912-34541505,Stable,Stable,Stable,27,Pop1,-45608,,,,,,
1,57849887,57850388,chr1-57849887-57850388,Stable,Stable,Stable,27,Sgo2a,145583,,,,,,
9,21168435,21169165,chr9-21168435-21169165,Stable,Stable,Stable,27,Ilf3,198706,,,,,,
5,31202123,31202624,chr5-31202123-31202624,Stable,Stable,Stable,27,Eif2b4,-14565,,,,,,
7,80534919,80535420,chr7-80534919-80535420,Stable,Stable,Stable,27,Blm,-80186,,,Prc1,-240469,,
2,119674560,119675652,chr2-119674560-119675652,Stable,Stable,Stable,27,Nusap1,-56262,,,Oip5,-65048,,
9,61889811,61890312,chr9-61889811-61890312,Stable,Stable,Stable,27,Kif23,25593,,,,,,
6,115891227,115892229,chr6-115891227-115892229,Stable,Stable,Stable,27,Cand2,-116689,,,,,,
10,127508887,127509388,chr10-127508887-127509388,Stable,Stable,Stable,27,Gli1,-179005,,,,,,
4,126495969,126496587,chr4-126495969-126496587,Stable,Stable,Stable,27,Clspn,60348,,,,,,
8,11393123,11393985,chr8-11393123-11393985,Stable,Stable,Stable,27,Ankrd10,217598,,,,,,
19,9974730,9975231,chr19-9974730-9975231,Stable,Stable,Stable,27,Incenp,-102434,,,,,,
4,155095176,155095677,chr4-155095176-155095677,Stable,Stable,Stable,27,Hes5,-134253,,,,,,
15,85001262,85001763,chr15-85001262-85001763,Stable,Stable,Stable,27,Fbln1,204186,,,,,,
1,93085062,93085563,chr1-93085062-93085563,Stable,Stable,Stable,27,Pask,223207,,,,,,
18,62901301,62901802,chr18-62901301-62901802,Stable,Stable,Stable,27,Apcdd1,20429,,,,,,
13,74208419,74209075,chr13-74208419-74209075,Stable,Stable,Stable,27,Cep72,-171919,,,,,,
7,127232869,127233635,chr7-127232869-127233635,Stable,Stable,Stable,27,Kif22,-205140,,,,,,
16,15637220,15637924,chr16-15637220-15637924,Stable,Stable,Stable,27,Mcm4,-13323,,,,,,
13,100971408,100971909,chr13-100971408-100971909,Stable,Stable,Stable,27,Ccnb1,-192758,,,Cenph,-211734,,
9,119937339,119937840,chr9-119937339-119937840,Stable,Stable,Stable,27,Csrnp1,33323,,,,,,
4,52210988,52211489,chr4-52210988-52211489,Stable,Stable,Stable,27,Smc2,227754,,,,,,
15,103482411,103482912,chr15-103482411-103482912,Stable,Stable,Stable,27,Hnrnpa1,-241979,,,,,,
2,24934883,24935677,chr2-24934883-24935677,Stable,Stable,Stable,27,Nrarp,245081,,,,,,
17,35969598,35970275,chr17-35969598-35970275,Stable,Stable,Stable,27,Mdc1,-128083,,,Tubb5,-135677,,
7,80052169,80052670,chr7-80052169-80052670,Stable,Stable,Stable,27,Prc1,241780,,,,,,
11,11808722,11809436,chr11-11808722-11809436,Stable,Stable,Stable,27,Grb10,121072,,,,,,
1,180768269,180768770,chr1-180768269-180768770,Stable,Stable,Stable,27,Parp1,-199345,,,,,,
18,67610754,67611255,chr18-67610754-67611255,Stable,Stable,Stable,27,Cep192,188852,,,,,,
11,73325972,73326543,chr11-73325972-73326543,Stable,Stable,Stable,27,Haspin,-190487,,,,,,
18,4818168,4818669,chr18-4818168-4818669,Stable,Stable,Stable,27,Svil,101871,,,,,,
12,109452938,109453439,chr12-109452938-109453439,Stable,Stable,Stable,27,Rtl1,135754,,,,,,
7,80057646,80058147,chr7-80057646-80058147,Stable,Stable,Stable,27,Prc1,236303,,,,,,
14,46688101,46688602,chr14-46688101-46688602,Stable,Stable,Stable,27,Cdkn3,71939,,,,,,
7,45103613,45104114,chr7-45103613-45104114,Stable,Stable,Stable,27,Tead2,111639,,,,,,
5,44483364,44483865,chr5-44483364-44483865,Stable,Stable,Stable,27,Ldb2,-11232,,,,,,
16,37011462,37012143,chr16-37011462-37012143,Stable,Stable,Stable,27,Polq,0,,,,,,
3,8667480,8667981,chr3-8667480-8667981,Stable,Stable,Stable,27,Hey1,-4121,,,,,,
7,49553296,49553797,chr7-49553296-49553797,Stable,Stable,Stable,27,Dbx1,77702,,,,,,
17,15380441,15380942,chr17-15380441-15380942,Stable,Stable,Stable,27,Dll1,-13087,,,,,,
6,124930665,124931166,chr6-124930665-124931166,Stable,Stable,Stable,27,Cdca3,-101118,,,Ncapd2,236841,,
17,25578874,25579515,chr17-25578874-25579515,Stable,Stable,Stable,27,Chtf18,139411,,,,,,
15,9140183,9140684,chr15-9140183-9140684,Stable,Stable,Stable,27,Skp2,-28198,,,,,,
11,94677246,94677930,chr11-94677246-94677930,Stable,Stable,Stable,27,Gm11541,16568,,,Eme1,-32250,,
10,128035262,128035763,chr10-128035262-128035763,Stable,Stable,Stable,27,Prim1,-20094,,,,,,
3,87072995,87073496,chr3-87072995-87073496,Stable,Stable,Stable,27,Cd1d1,-77161,,,,,,
