Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene
5,96804284,96804785,chr5-96804284-96804785,Stable,Closing,Stable,24,Anxa3,-10945,,,,,,
10,83634395,83634896,chr10-83634395-83634896,Stable,Stable,Stable,27,1500009L16Rik,87969,,,,,,
11,45883259,45884550,chr11-45883259-45884550,Stable,Stable,Stable,27,Adam19,171442,,,,,,
16,46477404,46477905,chr16-46477404-46477905,Stable,Stable,Stable,27,Nectin3,-89698,,,,,,
5,38196824,38197824,chr5-38196824-38197824,Stable,Stable,Stable,27,Tmem128,62361,,,,,,
12,72025318,72025819,chr12-72025318-72025819,Stable,Stable,Stable,27,L3hypdh,47609,,,,,,
17,80148079,80148580,chr17-80148079-80148580,Stable,Stable,Stable,27,Srsf7,51500,,,,,,
3,89246190,89246691,chr3-89246190-89246691,Stable,Stable,Stable,27,Krtcap2,-224,,,,,,
2,68298718,68299219,chr2-68298718-68299219,Stable,Stable,Stable,27,Stk39,-88273,,,,,,
12,71919028,71919529,chr12-71919028-71919529,Stable,Stable,Stable,27,L3hypdh,153899,,,,,,
1,171553589,171554607,chr1-171553589-171554607,Stable,Stable,Stable,27,F11r,-116054,,,,,,
11,81996244,81996745,chr11-81996244-81996745,Stable,Stable,Stable,27,Ccl2,38826,,,,,,
5,92896833,92897334,chr5-92896833-92897334,Stable,Stable,Stable,27,11-Sep,196103,,,,,,
5,5684932,5685433,chr5-5684932-5685433,Stable,Stable,Stable,27,Steap2,-20103,,,Steap1,50884,,
4,133574359,133575103,chr4-133574359-133575103,Stable,Stable,Stable,27,Tent5b,-94227,,,,,,
2,120076243,120076744,chr2-120076243-120076744,Stable,Stable,Stable,27,Ehd4,12431,,,,,,
17,78409818,78410319,chr17-78409818-78410319,Stable,Stable,Stable,27,Crim1,-209570,,,,,,
6,83440986,83441908,chr6-83440986-83441908,Stable,Stable,Stable,27,Actg2,70997,,,,,,
1,59795257,59795758,chr1-59795257-59795758,Stable,Stable,Stable,27,Nop58,-110286,,,,,,
11,70764233,70764734,chr11-70764233-70764734,Stable,Stable,Stable,27,Pld2,-224169,,,,,,
6,135167782,135168283,chr6-135167782-135168283,Stable,Stable,Stable,27,Emp1,194262,,,,,,
19,47909520,47910021,chr19-47909520-47910021,Stable,Stable,Stable,27,Gsto1,-54550,,,,,,
10,7473639,7474140,chr10-7473639-7474140,Stable,Stable,Stable,27,Ulbp1,-33277,,,,,,
10,120388861,120389362,chr10-120388861-120389362,Stable,Stable,Stable,27,Llph,-161791,,,,,,
7,126808944,126809445,chr7-126808944-126809445,Stable,Stable,Stable,27,Kif22,218284,,,,,,
9,56118572,56119073,chr9-56118572-56119073,Stable,Stable,Stable,27,Peak1,82053,,,,,,
14,20695630,20696131,chr14-20695630-20696131,Stable,Stable,Stable,27,Plau,140529,,,,,,
17,46460781,46461282,chr17-46460781-46461282,Stable,Stable,Stable,27,Tjap1,-202930,,,,,,
5,38480420,38480921,chr5-38480420-38480921,Stable,Stable,Stable,27,Tmem128,-220235,,,,,,
7,116504050,116504551,chr7-116504050-116504551,Stable,Stable,Stable,27,Nucb2,0,,,,,,
18,67343353,67343854,chr18-67343353-67343854,Stable,Stable,Stable,27,Tubb6,46863,,,,,,
8,71463368,71463869,chr8-71463368-71463869,Stable,Stable,Stable,27,Bst2,70386,,,,,,
19,30586327,30586828,chr19-30586327-30586828,Stable,Stable,Stable,27,Dkk1,-40464,,,,,,
12,101810439,101810940,chr12-101810439-101810940,Stable,Stable,Stable,27,Fbln5,-63874,,,,,,
4,119253930,119254616,chr4-119253930-119254616,Stable,Stable,Stable,27,Ppih,45394,,,,,,
4,120666722,120667470,chr4-120666722-120667470,Stable,Stable,Stable,27,Ctps,-126854,,,,,,
4,133467978,133468479,chr4-133467978-133468479,Stable,Stable,Stable,27,Tent5b,11653,,,,,,
6,42372814,42373315,chr6-42372814-42373315,Stable,Stable,Stable,27,Zyx,-23184,,,,,,
16,37916169,37916670,chr16-37916169-37916670,Stable,Stable,Stable,27,Fstl1,-139296,,,,,,
9,106788785,106789286,chr9-106788785-106789286,Stable,Stable,Stable,27,Manf,49026,,,,,,
10,7358618,7359119,chr10-7358618-7359119,Stable,Stable,Stable,27,Ulbp1,81243,,,,,,
19,40365080,40365829,chr19-40365080-40365829,Stable,Stable,Stable,27,Pdlim1,-143907,,,,,,
8,61386585,61387086,chr8-61386585-61387086,Stable,Stable,Stable,27,Palld,124347,,,,,,
5,92811054,92811555,chr5-92811054-92811555,Stable,Stable,Stable,27,Stbd1,-208013,,,,,,
1,149962774,149963275,chr1-149962774-149963275,Stable,Closing,Stable,24,Ptgs2,136756,,,,,,
12,79969889,79970649,chr12-79969889-79970649,Stable,Stable,Stable,27,Actn1,196898,,,,,,
11,69527166,69527667,chr11-69527166-69527667,Stable,Stable,Stable,27,Tmem88,-130647,,,,,,
1,93444783,93446037,chr1-93444783-93446037,Stable,Stable,Stable,27,Hdlbp,-38843,,,,,,
4,3853521,3854022,chr4-3853521-3854022,Stable,Stable,Stable,27,Lyn,-175406,,,,,,
10,120850692,120851444,chr10-120850692-120851444,Stable,Stable,Stable,27,Msrb3,-69596,,,,,,
10,84450604,84451105,chr10-84450604-84451105,Stable,Stable,Stable,27,Nuak1,-79699,,,,,,
6,142609723,142610224,chr6-142609723-142610224,Stable,Closing,Stable,24,Golt1b,-222502,,,,,,
16,57438183,57438684,chr16-57438183-57438684,Stable,Stable,Stable,27,Filip1l,-85090,,,,,,
18,60613347,60613848,chr18-60613347-60613848,Stable,Closing,Stable,24,Synpo,-19374,,,,,,
17,42475894,42476395,chr17-42475894-42476395,Stable,Stable,Stable,27,Ptchd4,-159947,,,,,,
11,70562187,70562891,chr11-70562187-70562891,Stable,Stable,Stable,27,Pld2,-22123,,,,,,
11,70409851,70410352,chr11-70409851-70410352,Stable,Stable,Stable,27,Pld2,129712,,,,,,
1,17097486,17097987,chr1-17097486-17097987,Stable,Stable,Stable,27,Jph1,-132926,,,,,,
12,80260300,80260801,chr12-80260300-80260801,Stable,Stable,Stable,27,Actn1,-92753,,,,,,
7,114066696,114067197,chr7-114066696-114067197,Stable,Stable,Stable,27,Rras2,-19914,,,,,,
11,69326028,69326529,chr11-69326028-69326529,Stable,Stable,Stable,27,Tmem88,69990,,,,,,
14,46473703,46474204,chr14-46473703-46474204,Stable,Stable,Stable,27,Bmp4,-90183,,,,,,
15,43136168,43136908,chr15-43136168-43136908,Stable,Stable,Stable,27,Rspo2,-115374,,,,,,
14,20997448,20997949,chr14-20997448-20997949,Stable,Stable,Stable,27,Plau,-160788,,,,,,
4,120649709,120650210,chr4-120649709-120650210,Stable,Stable,Stable,27,Ctps,-109841,,,,,,
6,91694674,91695175,chr6-91694674-91695175,Stable,Stable,Stable,27,Lsm3,-178746,,,Tmem43,-220971,,
13,32896814,32897731,chr13-32896814-32897731,Stable,Stable,Stable,27,Serpinb9b,129685,,,,,,
6,91245394,91245895,chr6-91245394-91245895,Stable,Stable,Stable,27,Tmem43,227808,,,,,,
1,80033067,80033568,chr1-80033067-80033568,Stable,Opening,Stable,21,Cul3,231355,,,,,,
10,83776343,83776844,chr10-83776343-83776844,Stable,Stable,Stable,27,1500009L16Rik,-53478,,,,,,
12,101740200,101740941,chr12-101740200-101740941,Stable,Stable,Stable,27,Fbln5,5624,,,,,,
5,92865407,92865908,chr5-92865407-92865908,Stable,Stable,Stable,27,11-Sep,227529,,,,,,
7,114292494,114292995,chr7-114292494-114292995,Stable,Stable,Stable,27,Rras2,-245712,,,,,,
6,125275061,125275562,chr6-125275061-125275562,Stable,Stable,Stable,27,Mrpl51,-83260,,,,,,
5,5646070,5646571,chr5-5646070-5646571,Stable,Stable,Stable,27,Steap2,18258,,,Steap1,89746,,
9,45936823,45937324,chr9-45936823-45937324,Stable,Stable,Stable,27,Tagln,-7204,,,,,,
12,80109935,80110436,chr12-80109935-80110436,Stable,Stable,Stable,27,Actn1,57111,,,,,,
2,151994585,151995086,chr2-151994585-151995086,Stable,Stable,Stable,27,Angpt4,-83375,,,,,,
2,117882091,117882592,chr2-117882091-117882592,Stable,Closing,Stable,24,Thbs1,229284,,,,,,
1,71540395,71540896,chr1-71540395-71540896,Stable,Stable,Stable,27,Fn1,44624,,,,,,
5,92841390,92841891,chr5-92841390-92841891,Stable,Closing,Stable,24,Stbd1,-238349,,,,,,
9,21870982,21871483,chr9-21870982-21871483,Stable,Opening,Stable,21,Ldlr,-147499,,,,,,
11,97980419,97980920,chr11-97980419-97980920,Stable,Stable,Stable,27,Lasp1,-181419,,,,,,
5,137785982,137787043,chr5-137785982-137787043,Stable,Stable,Stable,27,Pcolce,-180879,,,,,,
6,83572671,83573172,chr6-83572671-83573172,Stable,Stable,Stable,27,Actg2,-59766,,,,,,
6,129393176,129393677,chr6-129393176-129393677,Stable,Stable,Stable,27,Olr1,91567,,,,,,
9,122701576,122702077,chr9-122701576-122702077,Stable,Stable,Stable,27,Kif15,248969,,,,,,
9,79414938,79415439,chr9-79414938-79415439,Stable,Stable,Stable,27,Col12a1,183552,,,,,,
4,145025017,145025518,chr4-145025017-145025518,Stable,Stable,Stable,27,Dhrs3,-132190,,,,,,
7,89162039,89162619,chr7-89162039-89162619,Stable,Stable,Stable,27,Fzd4,241736,,,,,,
7,15982985,15983486,chr7-15982985-15983486,Stable,Stable,Stable,27,Ehd2,-36027,,,,,,
18,10826708,10827209,chr18-10826708-10827209,Stable,Stable,Stable,27,Snrpd1,-208933,,,,,,
16,37776984,37777485,chr16-37776984-37777485,Stable,Stable,Stable,27,Fstl1,-111,,,,,,
11,46016058,46016670,chr11-46016058-46016670,Stable,Stable,Stable,27,Adam19,39322,,,,,,
11,69579901,69580543,chr11-69579901-69580543,Stable,Stable,Stable,27,Tmem88,-183382,,,,,,
4,100154661,100155162,chr4-100154661-100155162,Stable,Stable,Stable,27,Ror1,-58870,,,,,,
5,14039083,14039584,chr5-14039083-14039584,Stable,Stable,Stable,27,Sema3e,-13807,,,,,,
7,126928638,126929260,chr7-126928638-126929260,Stable,Stable,Stable,27,Kif22,98469,,,,,,
17,80312387,80312888,chr17-80312387-80312888,Stable,Stable,Stable,27,Srsf7,-112307,,,,,,
10,84383149,84383650,chr10-84383149-84383650,Stable,Stable,Stable,27,Nuak1,-12244,,,,,,
10,83926837,83927338,chr10-83926837-83927338,Stable,Stable,Stable,27,1500009L16Rik,-203972,,,,,,
6,129517918,129518419,chr6-129517918-129518419,Stable,Stable,Stable,27,Olr1,-32674,,,,,,
6,129423002,129423995,chr6-129423002-129423995,Stable,Stable,Stable,27,Olr1,61249,,,,,,
10,128704239,128705549,chr10-128704239-128705549,Stable,Stable,Stable,27,Pa2g4,-146473,,,Myl6,-213379,,
3,126326170,126326671,chr3-126326170-126326671,Stable,Stable,Stable,27,Arsj,37013,,,,,,
14,20983828,20984329,chr14-20983828-20984329,Stable,Stable,Stable,27,Plau,-147168,,,,,,
10,128803790,128804291,chr10-128803790-128804291,Stable,Stable,Stable,27,Pa2g4,-246024,,,,,,
2,3683721,3684222,chr2-3683721-3684222,Stable,Stable,Stable,27,Fam107b,-113233,,,,,,
3,89430042,89430543,chr3-89430042-89430543,Stable,Stable,Stable,27,Krtcap2,-184076,,,,,,
8,84839983,84840956,chr8-84839983-84840956,Stable,Stable,Stable,27,Calr,894,,,,,,
3,130940252,130940753,chr3-130940252-130940753,Stable,Stable,Stable,27,Ostc,-244340,,,,,,
6,124993824,124994325,chr6-124993824-124994325,Stable,Stable,Stable,27,Mrpl51,197476,,,,,,
8,25044085,25044586,chr8-25044085-25044586,Stable,Opening,Stable,21,Adam9,-94474,,,,,,
8,71441310,71441811,chr8-71441310-71441811,Stable,Stable,Stable,27,Bst2,92444,,,,,,
10,7260261,7260762,chr10-7260261-7260762,Stable,Stable,Stable,27,Ulbp1,179600,,,,,,
18,67180204,67180705,chr18-67180204-67180705,Stable,Stable,Stable,27,Tubb6,210012,,,,,,
5,57718005,57718654,chr5-57718005-57718654,Stable,Stable,Stable,27,Pcdh7,-38,,,,,,
9,74975873,74976374,chr9-74975873-74976374,Stable,Stable,Stable,27,Arpp19,61240,,,,,,
16,65629172,65629673,chr16-65629172-65629673,Stable,Opening,Stable,21,Vgll3,185584,,,,,,
3,121706019,121706810,chr3-121706019-121706810,Stable,Stable,Stable,27,F3,16727,,,,,,
1,51344116,51344617,chr1-51344116-51344617,Stable,Stable,Stable,27,Cavin2,-54990,,,,,,
7,16002071,16002572,chr7-16002071-16002572,Stable,Stable,Stable,27,Ehd2,-55113,,,,,,
16,57554953,57555586,chr16-57554953-57555586,Stable,Stable,Stable,27,Filip1l,-201860,,,,,,
5,143547372,143548004,chr5-143547372-143548004,Stable,Stable,Stable,27,Kdelr2,-143534,,,,,,
8,85083149,85083650,chr8-85083149-85083650,Stable,Stable,Stable,27,Calr,-241299,,,,,,
10,120551917,120552418,chr10-120551917-120552418,Stable,Stable,Stable,27,Msrb3,228678,,,,,,
5,96905843,96906344,chr5-96905843-96906344,Stable,Stable,Stable,27,Anxa3,-112504,,,,,,
10,120377340,120377841,chr10-120377340-120377841,Stable,Stable,Stable,27,Llph,-150270,,,,,,
8,84688988,84689891,chr8-84688988-84689891,Stable,Stable,Stable,27,Calr,151959,,,,,,
17,42090844,42091345,chr17-42090844-42091345,Stable,Stable,Stable,27,Ptchd4,224602,,,,,,
17,70963504,70964005,chr17-70963504-70964005,Stable,Stable,Stable,27,Myl12a,29651,,,,,,
5,93327985,93328630,chr5-93327985-93328630,Stable,Stable,Stable,27,11-Sep,-234548,,,,,,
17,78254123,78254624,chr17-78254123-78254624,Stable,Stable,Stable,27,Crim1,-53875,,,,,,
9,92360615,92361116,chr9-92360615-92361116,Stable,Opening,Stable,21,Plscr2,-85013,,,,,,
8,84684501,84685002,chr8-84684501-84685002,Stable,Stable,Stable,27,Calr,156848,,,,,,
1,17163525,17164026,chr1-17163525-17164026,Stable,Stable,Stable,27,Jph1,-198965,,,,,,
8,113664478,113664979,chr8-113664478-113664979,Stable,Stable,Stable,27,Adamts18,32147,,,,,,
7,89365044,89365545,chr7-89365044-89365545,Stable,Stable,Stable,27,Fzd4,38810,,,,,,
10,128646296,128646797,chr10-128646296-128646797,Stable,Opening,Stable,21,Pa2g4,-88530,,,Myl6,-155436,,
17,42126716,42127217,chr17-42126716-42127217,Stable,Stable,Stable,27,Ptchd4,188730,,,,,,
3,137188965,137189466,chr3-137188965-137189466,Stable,Stable,Stable,27,Emcn,151601,,,,,,
11,69409549,69410050,chr11-69409549-69410050,Stable,Stable,Stable,27,Tmem88,-13030,,,,,,
11,97818482,97818983,chr11-97818482-97818983,Stable,Stable,Stable,27,Lasp1,-19482,,,,,,
2,152111850,152112351,chr2-152111850-152112351,Stable,Stable,Stable,27,Angpt4,-200640,,,,,,
16,46548174,46548675,chr16-46548174-46548675,Stable,Stable,Stable,27,Nectin3,-160468,,,,,,
10,120449635,120450136,chr10-120449635-120450136,Stable,Stable,Stable,27,Llph,-222565,,,,,,
13,115006185,115006686,chr13-115006185-115006686,Stable,Stable,Stable,27,Itga1,-53089,,,,,,
1,171330055,171330556,chr1-171330055-171330556,Stable,Stable,Stable,27,F11r,106979,,,,,,
18,60648842,60649343,chr18-60648842-60649343,Stable,Stable,Stable,27,Synpo,-54869,,,,,,
4,133729584,133730085,chr4-133729584-133730085,Stable,Stable,Stable,27,Tent5b,-249452,,,,,,
16,65622200,65622701,chr16-65622200-65622701,Stable,Stable,Stable,27,Vgll3,192556,,,,,,
11,82070902,82071403,chr11-82070902-82071403,Stable,Stable,Stable,27,Ccl2,-35331,,,,,,
3,126324923,126325424,chr3-126324923-126325424,Stable,Stable,Stable,27,Arsj,38260,,,,,,
18,60600197,60600698,chr18-60600197-60600698,Stable,Stable,Stable,27,Synpo,-6224,,,,,,
8,71487751,71488252,chr8-71487751-71488252,Stable,Stable,Stable,27,Bst2,46003,,,,,,
3,89090745,89091246,chr3-89090745-89091246,Stable,Stable,Stable,27,Krtcap2,154720,,,,,,
13,9094424,9094925,chr13-9094424-9094925,Stable,Stable,Stable,27,Idi1,-208923,,,,,,
5,13931245,13931746,chr5-13931245-13931746,Stable,Stable,Stable,27,Sema3e,93530,,,,,,
13,24618015,24618516,chr13-24618015-24618516,Stable,Stable,Stable,27,Ripor2,-116490,,,,,,
5,92498627,92499128,chr5-92498627-92499128,Stable,Stable,Stable,27,Stbd1,103913,,,Cxcl10,-151989,,
11,98035861,98036362,chr11-98035861-98036362,Stable,Stable,Stable,27,Lasp1,-236861,,,,,,
8,84699642,84700302,chr8-84699642-84700302,Stable,Stable,Stable,27,Calr,141548,,,,,,
6,91674986,91675487,chr6-91674986-91675487,Stable,Stable,Stable,27,Lsm3,-159058,,,Tmem43,-201283,,
8,61420199,61420700,chr8-61420199-61420700,Stable,Stable,Stable,27,Palld,90733,,,,,,
11,97884114,97884615,chr11-97884114-97884615,Stable,Stable,Stable,27,Lasp1,-85114,,,,,,
9,122713848,122714349,chr9-122713848-122714349,Stable,Stable,Stable,27,Kif15,236697,,,,,,
16,57339011,57339512,chr16-57339011-57339512,Stable,Stable,Stable,27,Filip1l,13581,,,,,,
18,66039765,66040266,chr18-66039765-66040266,Stable,Stable,Stable,27,Lman1,-59027,,,,,,
7,112407490,112407991,chr7-112407490-112407991,Stable,Stable,Stable,27,Mical2,-181634,,,,,,
8,71396574,71397075,chr8-71396574-71397075,Stable,Stable,Stable,27,Bst2,137180,,,,,,
16,46421718,46422359,chr16-46421718-46422359,Stable,Stable,Stable,27,Nectin3,-34012,,,,,,
3,58372332,58372833,chr3-58372332-58372833,Stable,Stable,Stable,27,Serp1,146984,,,,,,
10,4237449,4237950,chr10-4237449-4237950,Stable,Stable,Stable,27,Akap12,28430,,,,,,
16,52229773,52230274,chr16-52229773-52230274,Stable,Stable,Stable,27,Alcam,18722,,,,,,
9,37016487,37016988,chr9-37016487-37016988,Stable,Closing,Stable,24,Gm10177,235934,,,,,,
4,133369606,133370107,chr4-133369606-133370107,Stable,Stable,Stable,27,Tent5b,110025,,,,,,
3,58300386,58301446,chr3-58300386-58301446,Stable,Stable,Stable,27,Serp1,218371,,,,,,
6,60771854,60772355,chr6-60771854-60772355,Stable,Stable,Stable,27,Snca,-40279,,,,,,
1,164030962,164031463,chr1-164030962-164031463,Stable,Stable,Stable,27,Slc19a2,217583,,,,,,
1,194878360,194878861,chr1-194878360-194878861,Stable,Stable,Stable,27,Cr1l,218521,,,,,,
2,121008236,121008737,chr2-121008236-121008737,Stable,Stable,Stable,27,Tgm5,37374,,,,,,
5,57716104,57717015,chr5-57716104-57717015,Stable,Stable,Stable,27,Pcdh7,952,,,,,,
1,135171879,135172380,chr1-135171879-135172380,Stable,Stable,Stable,27,Lmod1,152427,,,,,,
5,96786184,96786685,chr5-96786184-96786685,Stable,Stable,Stable,27,Anxa3,6654,,,,,,
6,135187370,135187871,chr6-135187370-135187871,Stable,Stable,Stable,27,Emp1,174674,,,,,,
5,137539469,137539970,chr5-137539469-137539970,Stable,Stable,Stable,27,Pcolce,65133,,,,,,
11,46065636,46066137,chr11-46065636-46066137,Stable,Stable,Stable,27,Adam19,-9644,,,,,,
1,135410886,135411387,chr1-135410886-135411387,Stable,Stable,Stable,27,Lmod1,-86079,,,,,,
3,145863953,145864694,chr3-145863953-145864694,Stable,Stable,Stable,27,Bcl10,58110,,,,,,
6,34651273,34651774,chr6-34651273-34651774,Stable,Stable,Stable,27,Cald1,-52773,,,,,,
9,36890457,36890958,chr9-36890457-36890958,Stable,Stable,Stable,27,Stt3a,-161113,,,,,,
14,20696911,20697412,chr14-20696911-20697412,Stable,Stable,Stable,27,Plau,139248,,,,,,
7,3289124,3289971,chr7-3289124-3289971,Stable,Stable,Stable,27,Myadm,-44,,,,,,
11,46251899,46252558,chr11-46251899-46252558,Stable,Stable,Stable,27,Adam19,-195907,,,,,,
11,70687208,70688177,chr11-70687208-70688177,Stable,Stable,Stable,27,Pld2,-147144,,,,,,
8,72135837,72136338,chr8-72135837-72136338,Stable,Stable,Stable,27,Tpm4,-5663,,,,,,
11,81838380,81838881,chr11-81838380-81838881,Stable,Closing,Stable,24,Ccl2,196690,,,,,,
11,81865492,81866219,chr11-81865492-81866219,Stable,Stable,Stable,27,Ccl2,169352,,,,,,
6,34511370,34511871,chr6-34511370-34511871,Stable,Stable,Stable,27,Cald1,86629,,,,,,
10,128590020,128590521,chr10-128590020-128590521,Stable,Stable,Stable,27,Pa2g4,-32254,,,Myl6,-99160,,
19,47947016,47947517,chr19-47947016-47947517,Stable,Stable,Stable,27,Gsto1,-92046,,,,,,
18,60672554,60673055,chr18-60672554-60673055,Stable,Stable,Stable,27,Synpo,-78581,,,,,,
9,21901297,21901798,chr9-21901297-21901798,Stable,Stable,Stable,27,Ldlr,-177814,,,,,,
8,48449020,48449521,chr8-48449020-48449521,Stable,Stable,Stable,27,Gm32842,-178772,,,,,,
16,46497226,46497727,chr16-46497226-46497727,Stable,Stable,Stable,27,Nectin3,-109520,,,,,,
12,73113207,73113708,chr12-73113207-73113708,Stable,Stable,Stable,27,Six4,-13598,,,,,,
1,170051688,170052189,chr1-170051688-170052189,Stable,Stable,Stable,27,Hsd17b7,-102153,,,,,,
14,20836503,20837004,chr14-20836503-20837004,Stable,Stable,Stable,27,Plau,0,,,,,,
8,84656676,84657177,chr8-84656676-84657177,Stable,Stable,Stable,27,Calr,184673,,,,,,
1,59566770,59567271,chr1-59566770-59567271,Stable,Stable,Stable,27,Nop58,117700,,,,,,
5,93256910,93257411,chr5-93256910-93257411,Stable,Stable,Stable,27,11-Sep,-163473,,,,,,
15,99771649,99772150,chr15-99771649-99772150,Stable,Stable,Stable,27,Lima1,6320,,,,,,
17,46131988,46132489,chr17-46131988-46132489,Stable,Opening,Stable,21,Tjap1,125362,,,,,,
6,125046601,125047102,chr6-125046601-125047102,Stable,Stable,Stable,27,Mrpl51,144699,,,,,,
19,11601931,11602432,chr19-11601931-11602432,Stable,Stable,Stable,27,Ms4a4d,-65130,,,,,,
18,67290126,67290627,chr18-67290126-67290627,Stable,Stable,Stable,27,Tubb6,100090,,,,,,
10,120125080,120125581,chr10-120125080-120125581,Stable,Opening,Stable,21,Llph,101489,,,,,,
1,169917916,169918417,chr1-169917916-169918417,Stable,Stable,Stable,27,Hsd17b7,31118,,,Rgs4,-176439,,
5,5889254,5889755,chr5-5889254-5889755,Stable,Stable,Stable,27,Steap1,-152937,,,Steap2,-224425,,
2,118224242,118225194,chr2-118224242-118225194,Stable,Stable,Stable,27,Thbs1,-112366,,,,,,
5,96698896,96699694,chr5-96698896-96699694,Stable,Stable,Stable,27,Anxa3,93645,,,,,,
1,59516126,59516627,chr1-59516126-59516627,Stable,Opening,Stable,21,Nop58,168344,,,,,,
9,56151674,56152654,chr9-56151674-56152654,Stable,Stable,Stable,27,Peak1,48472,,,,,,
12,54695498,54695999,chr12-54695498-54695999,Stable,Stable,Stable,27,Cfl2,162810,,,,,,
11,97971157,97971658,chr11-97971157-97971658,Stable,Stable,Stable,27,Lasp1,-172157,,,,,,
9,75221629,75222303,chr9-75221629-75222303,Stable,Stable,Stable,27,Arpp19,-184015,,,,,,
16,46233393,46233894,chr16-46233393-46233894,Stable,Closing,Stable,24,Nectin3,153812,,,,,,
3,137517511,137518012,chr3-137517511-137518012,Stable,Stable,Stable,27,Emcn,-176444,,,,,,
3,58679861,58680362,chr3-58679861-58680362,Stable,Stable,Stable,27,Serp1,-160044,,,,,,
18,67497769,67498270,chr18-67497769-67498270,Stable,Stable,Stable,27,Tubb6,-107052,,,,,,
2,33130228,33131727,chr2-33130228-33131727,Stable,Stable,Stable,27,Angptl2,84342,,,,,,
3,145995436,145995937,chr3-145995436-145995937,Stable,Stable,Stable,27,Bcl10,-72632,,,,,,
7,112183178,112183679,chr7-112183178-112183679,Stable,Stable,Stable,27,Mical2,42177,,,,,,
7,89464049,89464550,chr7-89464049-89464550,Stable,Stable,Stable,27,Fzd4,-59694,,,,,,
7,114117502,114118003,chr7-114117502-114118003,Stable,Stable,Stable,27,Rras2,-70720,,,,,,
12,82072743,82073244,chr12-82072743-82073244,Stable,Stable,Stable,27,Sipa1l1,96076,,,,,,
2,151996216,151996717,chr2-151996216-151996717,Stable,Stable,Stable,27,Angpt4,-85006,,,,,,
9,109922430,109922931,chr9-109922430-109922931,Stable,Closing,Stable,24,Fbxw18,-245696,,,,,,
11,98022767,98023268,chr11-98022767-98023268,Stable,Stable,Stable,27,Lasp1,-223767,,,,,,
11,40865470,40866161,chr11-40865470-40866161,Stable,Stable,Stable,27,Ccng1,-116918,,,,,,
1,80043169,80043670,chr1-80043169-80043670,Stable,Stable,Stable,27,Cul3,221253,,,,,,
11,48817004,48817505,chr11-48817004-48817505,Stable,Stable,Stable,27,Irgm1,44463,,,,,,
5,143526574,143527075,chr5-143526574-143527075,Stable,Stable,Stable,27,Kdelr2,-122736,,,,,,
6,135138676,135139177,chr6-135138676-135139177,Stable,Stable,Stable,27,Emp1,223368,,,,,,
4,106529707,106530208,chr4-106529707-106530208,Stable,Stable,Stable,27,Dhcr24,30830,,,,,,
17,78298111,78298612,chr17-78298111-78298612,Stable,Stable,Stable,27,Crim1,-97863,,,,,,
9,21593098,21593599,chr9-21593098-21593599,Stable,Stable,Stable,27,Ldlr,129884,,,,,,
1,45184581,45185082,chr1-45184581-45185082,Stable,Stable,Stable,27,Col5a2,189239,,,,,,
12,73060930,73061431,chr12-73060930-73061431,Stable,Stable,Stable,27,Six4,38178,,,,,,
16,58623893,58624562,chr16-58623893-58624562,Stable,Stable,Stable,27,Dcbld2,-215450,,,,,,
9,36950831,36951667,chr9-36950831-36951667,Stable,Stable,Stable,27,Stt3a,-221487,,,,,,
4,119292832,119293333,chr4-119292832-119293333,Stable,Stable,Stable,27,Ppih,6677,,,,,,
6,58596063,58596564,chr6-58596063-58596564,Stable,Stable,Stable,27,Abcg2,-11540,,,,,,
4,119194856,119195990,chr4-119194856-119195990,Stable,Stable,Stable,27,Ppih,104020,,,,,,
4,133592456,133592957,chr4-133592456-133592957,Stable,Stable,Stable,27,Tent5b,-112324,,,,,,
18,60822935,60823564,chr18-60822935-60823564,Stable,Stable,Stable,27,Synpo,-228962,,,,,,
8,72032442,72033328,chr8-72032442-72033328,Stable,Stable,Stable,27,Tpm4,96846,,,,,,
2,3726718,3727219,chr2-3726718-3727219,Stable,Stable,Stable,27,Fam107b,-156230,,,,,,
10,84515373,84515874,chr10-84515373-84515874,Stable,Stable,Stable,27,Nuak1,-144468,,,,,,
9,31151161,31151662,chr9-31151161-31151662,Stable,Stable,Stable,27,Adamts8,-208599,,,,,,
2,33037143,33037807,chr2-33037143-33037807,Stable,Stable,Stable,27,Angptl2,178262,,,,,,
6,34599684,34600185,chr6-34599684-34600185,Stable,Stable,Stable,27,Cald1,-1184,,,,,,
9,122710341,122710842,chr9-122710341-122710842,Stable,Stable,Stable,27,Kif15,240204,,,,,,
16,37684674,37685175,chr16-37684674-37685175,Stable,Stable,Stable,27,Fstl1,91698,,,,,,
3,57504709,57505210,chr3-57504709-57505210,Stable,Stable,Stable,27,Tm4sf1,-219098,,,,,,
5,92383680,92384181,chr5-92383680-92384181,Stable,Stable,Stable,27,Cxcl10,-37042,,,Stbd1,218860,,
5,93221589,93222090,chr5-93221589-93222090,Stable,Stable,Stable,27,11-Sep,-128152,,,,,,
1,195130986,195131487,chr1-195130986-195131487,Stable,Stable,Stable,27,Cr1l,-33604,,,,,,
