Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene
14,70659033,70659834,chr14-70659033-70659834,Stable,Stable,Stable,27,Hr,-106821,,,Bmp1,-184475,,
15,81744884,81745500,chr15-81744884-81745500,Stable,Stable,Stable,27,Tob2,102772,,,,,,
8,95697054,95697555,chr8-95697054-95697555,Stable,Stable,Stable,27,Ndrg4,-20074,,,,,,
4,149953787,149954493,chr4-149953787-149954493,Stable,Stable,Stable,27,Slc25a33,-209751,,,,,,
16,30520316,30520817,chr16-30520316-30520817,Stable,Stable,Stable,27,Atp13a3,-207893,,,,,,
7,127016281,127017581,chr7-127016281-127017581,Stable,Stable,Stable,27,Aldoa,-221047,,,Ypel3,-239326,,
14,54227725,54228451,chr14-54227725-54228451,Stable,Stable,Stable,27,Abhd4,25737,,,Lrp10,235686,,
17,71551793,71552294,chr17-71551793-71552294,Stable,Stable,Stable,27,Togaram2,120967,,,Clip4,216179,,
17,57096195,57096889,chr17-57096195-57096889,Stable,Stable,Stable,27,C3,107081,,,,,,
11,106084869,106085370,chr11-106084869-106085370,Stable,Stable,Stable,27,Ace,-116924,,,,,,
8,45068776,45069277,chr8-45068776-45069277,Stable,Stable,Stable,27,Cyp4v3,235667,,,,,,
15,57659936,57660437,chr15-57659936-57660437,Stable,Stable,Stable,27,Zhx2,34228,,,,,,
15,97784052,97784553,chr15-97784052-97784553,Stable,Stable,Stable,27,Vdr,69872,,,,,,
2,25193388,25193889,chr2-25193388-25193889,Stable,Stable,Stable,27,Nsmf,-139033,,,,,,
1,82290711,82291794,chr1-82290711-82291794,Stable,Stable,Stable,27,Col4a4,156629,,,,,,
8,13213831,13214332,chr8-13213831-13214332,Stable,Stable,Stable,27,Lamp1,-54670,,,,,,
10,41450081,41450582,chr10-41450081-41450582,Stable,Stable,Stable,27,Ppil6,39857,,,,,,
3,97767883,97768384,chr3-97767883-97768384,Stable,Stable,Stable,27,Pde4dip,-78059,,,,,,
12,80945246,80946385,chr12-80945246-80946385,Stable,Stable,Stable,27,Susd6,-154736,,,,,,
11,98412224,98412887,chr11-98412224-98412887,Stable,Stable,Stable,27,Ppp1r1b,-63820,,,Ormdl3,168369,,
8,70804248,70805274,chr8-70804248-70805274,Stable,Stable,Stable,27,Rpl18a,89448,,,,,,
17,26676321,26676822,chr17-26676321-26676822,Stable,Stable,Stable,27,Atp6v0e,-13090,,,Crebrf,38828,,
3,88477703,88478331,chr3-88477703-88478331,Stable,Stable,Stable,27,Lmna,1816,,,,,,
11,72206384,72206885,chr11-72206384-72206885,Stable,Stable,Stable,27,Pitpnm3,-158856,,,,,,
13,19622679,19623180,chr13-19622679-19623180,Stable,Stable,Stable,27,Epdr1,-30973,,,,,,
11,72207161,72207662,chr11-72207161-72207662,Stable,Stable,Stable,27,Pitpnm3,-159633,,,,,,
1,34041021,34041522,chr1-34041021-34041522,Stable,Stable,Stable,27,Dst,-132796,,,,,,
7,63858445,63859071,chr7-63858445-63859071,Stable,Stable,Stable,27,Klf13,27280,,,,,,
12,55343473,55344210,chr12-55343473-55344210,Stable,Stable,Stable,27,1700047I17Rik2,-143881,,,,,,
7,100979046,100979682,chr7-100979046-100979682,Stable,Stable,Stable,27,Arhgef17,-109294,,,,,,
7,141468015,141469196,chr7-141468015-141469196,Stable,Stable,Stable,27,Tspan4,6044,,,,,,
2,27475420,27476274,chr2-27475420-27476274,Stable,Stable,Stable,27,Vav2,-213316,,,,,,
6,119438210,119438711,chr6-119438210-119438711,Stable,Stable,Stable,27,Adipor2,-85060,,,,,,
9,108002300,108002801,chr9-108002300-108002801,Stable,Stable,Stable,27,Dag1,201833,,,,,,
2,25973120,25973621,chr2-25973120-25973621,Stable,Stable,Stable,27,Qsox2,235016,,,,,,
11,115381617,115382293,chr11-115381617-115382293,Stable,Stable,Stable,27,Slc25a19,231885,,,,,,
7,141024846,141025347,chr7-141024846-141025347,Stable,Stable,Stable,27,Ric8a,-167889,,,,,,
11,70681971,70682472,chr11-70681971-70682472,Stable,Stable,Stable,27,Pld2,-141907,,,,,,
5,115523957,115524458,chr5-115523957-115524458,Stable,Stable,Stable,27,Bicdl1,123717,,,,,,
17,26508565,26509066,chr17-26508565-26509066,Stable,Stable,Stable,27,Atp6v0e,154165,,,Crebrf,206584,,
12,102524675,102525176,chr12-102524675-102525176,Stable,Stable,Stable,27,Lgmn,-130591,,,,,,
10,85183589,85184559,chr10-85183589-85184559,Stable,Stable,Stable,27,Cry1,-51889,,,,,,
5,129846719,129847220,chr5-129846719-129847220,Stable,Stable,Stable,27,Phkg1,16201,,,,,,
17,15208088,15208706,chr17-15208088-15208706,Stable,Stable,Stable,27,Ermard,-166880,,,,,,
2,180024612,180025578,chr2-180024612-180025578,Stable,Stable,Stable,27,Lama5,150795,,,,,,
8,105965063,105966194,chr8-105965063-105966194,Stable,Stable,Stable,27,Slc12a4,-21473,,,,,,
3,88677304,88677805,chr3-88677304-88677805,Stable,Stable,Stable,27,Lmna,-197157,,,,,,
19,56822015,56822516,chr19-56822015-56822516,Stable,Stable,Stable,27,Afap1l2,89845,,,,,,
14,45351423,45351924,chr14-45351423-45351924,Stable,Stable,Stable,27,Txndc16,-217958,,,,,,
7,140922529,140923376,chr7-140922529-140923376,Stable,Stable,Stable,27,Ric8a,-65572,,,,,,
11,117076511,117077163,chr11-117076511-117077163,Stable,Stable,Stable,27,Mfsd11,-224071,,,,,,
8,123212369,123213225,chr8-123212369-123213225,Stable,Stable,Stable,27,Dpep1,-26127,,,,,,
8,60859508,60860009,chr8-60859508-60860009,Stable,Stable,Stable,27,Mfap3l,-226681,,,,,,
15,102142990,102143491,chr15-102142990-102143491,Stable,Stable,Stable,27,Spryd3,-26462,,,Rarg,91447,,
5,104446139,104446640,chr5-104446139-104446640,Stable,Stable,Stable,27,Dmp1,-243526,,,,,,
18,60963008,60963703,chr18-60963008-60963703,Stable,Stable,Stable,27,Pdgfrb,81447,,,,,,
8,95832443,95833208,chr8-95832443-95833208,Stable,Stable,Stable,27,Ndrg4,-155463,,,,,,
18,57354457,57355107,chr18-57354457-57355107,Stable,Stable,Stable,27,Ctxn3,113409,,,,,,
2,32875715,32876216,chr2-32875715-32876216,Stable,Stable,Stable,27,Rpl12,85343,,,Cfap157,-98334,,
7,5080406,5081195,chr7-5080406-5081195,Stable,Stable,Stable,27,Nat14,-158378,,,,,,
2,32775388,32776355,chr2-32775388-32776355,Stable,Stable,Stable,27,Cfap157,1026,,,Rpl12,185204,,
11,70451776,70452456,chr11-70451776-70452456,Stable,Stable,Stable,27,Pld2,87608,,,Rnasek,-213652,,
18,35771137,35772371,chr18-35771137-35772371,Stable,Stable,Stable,27,Paip2,-172520,,,,,,
11,115419592,115420246,chr11-115419592-115420246,Stable,Stable,Stable,27,Slc25a19,193932,,,,,,
18,35751910,35752516,chr18-35751910-35752516,Stable,Stable,Stable,27,Paip2,-153293,,,,,,
7,105650824,105651325,chr7-105650824-105651325,Stable,Stable,Stable,27,Smpd1,-96464,,,Cavin3,-170741,,
10,59947589,59948090,chr10-59947589-59948090,Stable,Stable,Stable,27,Anapc16,39319,,,,,,
7,27258254,27258755,chr7-27258254-27258755,Stable,Stable,Stable,27,Coq8b,-25231,,,Mia,-78512,,
16,4679374,4679994,chr16-4679374-4679994,Stable,Stable,Stable,27,Vasn,-39433,,,,,,
8,25099501,25100002,chr8-25099501-25100002,Stable,Stable,Stable,27,Tacc1,54550,,,,,,
9,64736540,64737041,chr9-64736540-64737041,Stable,Stable,Stable,27,Dennd4a,74299,,,,,,
17,26716013,26716514,chr17-26716013-26716514,Stable,Stable,Stable,27,Crebrf,-363,,,Atp6v0e,-52782,,
19,20436995,20437496,chr19-20436995-20437496,Stable,Stable,Stable,27,Aldh1a1,55219,,,,,,
11,69681541,69682226,chr11-69681541-69682226,Stable,Stable,Stable,27,Mpdu1,-24844,,,Atp1b2,-81805,Zbtb4,83686
11,22587687,22588333,chr11-22587687-22588333,Stable,Stable,Stable,27,Gm28048,246411,,,,,,
7,19876067,19876568,chr7-19876067-19876568,Stable,Stable,Stable,27,Apoe,-179958,,,,,,
7,142334204,142334705,chr7-142334204-142334705,Stable,Stable,Stable,27,Ifitm10,-8367,,,Ctsd,41206,,
7,16816040,16816714,chr7-16816040-16816714,Stable,Stable,Stable,27,Hif3a,214793,,,,,,
17,26932925,26933426,chr17-26932925-26933426,Stable,Stable,Stable,27,Crebrf,-217275,,,,,,
7,89676230,89676731,chr7-89676230-89676731,Stable,Stable,Stable,27,Prss23,-168447,,,,,,
18,35598353,35599461,chr18-35598353-35599461,Stable,Stable,Stable,27,Paip2,0,,,,,,
8,45527398,45528185,chr8-45527398-45528185,Stable,Stable,Stable,27,Tlr3,-131733,,,Cyp4v3,-222454,,
6,136897724,136898225,chr6-136897724-136898225,Stable,Stable,Stable,27,Mgp,-25289,,,,,,
8,105714086,105714587,chr8-105714086-105714587,Stable,Stable,Stable,27,Slc12a4,229003,,,,,,
11,69581199,69581956,chr11-69581199-69581956,Stable,Stable,Stable,27,Atp1b2,17780,,,Mpdu1,74741,Zbtb4,183956
3,27977986,27978487,chr3-27977986-27978487,Stable,Stable,Stable,27,Pld1,-39291,,,,,,
15,32920426,32920927,chr15-32920426-32920927,Stable,Stable,Stable,27,Sdc2,0,,,,,,
11,97700155,97700656,chr11-97700155-97700656,Stable,Stable,Stable,27,Plxdc1,222582,,,,,,
14,12531077,12531578,chr14-12531077-12531578,Stable,Stable,Stable,27,Cadps,-158514,,,,,,
6,13030861,13031362,chr6-13030861-13031362,Stable,Stable,Stable,27,Gm5300,24233,,,Tmem106b,38397,,
11,77347948,77348604,chr11-77347948-77348604,Stable,Stable,Stable,27,Coro6,113807,,,,,,
4,140986595,140987096,chr4-140986595-140987096,Stable,Stable,Stable,27,Necap2,79416,,,,,,
13,41511000,41511501,chr13-41511000-41511501,Stable,Stable,Stable,27,Nedd9,-201419,,,,,,
15,99392581,99393803,chr15-99392581-99393803,Stable,Stable,Stable,27,Tmbim6,0,,,,,,
6,119478860,119479613,chr6-119478860-119479613,Stable,Stable,Stable,27,Adipor2,-125710,,,,,,
5,33695103,33695604,chr5-33695103-33695604,Stable,Stable,Stable,27,Tmem129,-41887,,,,,,
11,5099002,5099503,chr11-5099002-5099503,Stable,Stable,Stable,27,Gas2l1,-44870,,,,,,
19,23327074,23327575,chr19-23327074-23327575,Stable,Stable,Stable,27,Klf9,-185848,,,,,,
1,131690402,131690903,chr1-131690402-131690903,Stable,Stable,Stable,27,Slc41a1,136590,,,,,,
5,147736784,147737285,chr5-147736784-147737285,Stable,Stable,Stable,27,Flt1,-175180,,,,,,
4,43031157,43031894,chr4-43031157-43031894,Stable,Stable,Stable,27,Fam214b,520,,,,,,
4,149049460,149049961,chr4-149049460-149049961,Stable,Stable,Stable,27,Kif1b,126358,,,,,,
13,19640269,19640770,chr13-19640269-19640770,Stable,Stable,Stable,27,Epdr1,-48563,,,,,,
17,35916366,35916867,chr17-35916366-35916867,Stable,Stable,Stable,27,Ddr1,-234799,,,,,,
3,144399630,144400131,chr3-144399630-144400131,Stable,Stable,Stable,27,Selenof,170173,,,,,,
11,55274485,55274986,chr11-55274485-55274986,Stable,Stable,Stable,27,Sparc,119514,,,Gm2a,-176370,,
7,4940127,4940628,chr7-4940127-4940628,Stable,Stable,Stable,27,Nat14,-18099,,,,,,
2,30237307,30238303,chr2-30237307-30238303,Stable,Stable,Stable,27,Phyhd1,27900,,,Sh3glb2,106506,,
11,98740419,98740920,chr11-98740419-98740920,Stable,Stable,Stable,27,Ormdl3,-159163,,,,,,
11,75678918,75680291,chr11-75678918-75680291,Stable,Stable,Stable,27,Slc43a2,-147224,,,,,,
16,4763175,4763676,chr16-4763175-4763676,Stable,Stable,Stable,27,Vasn,-123234,,,,,,
1,180422040,180422541,chr1-180422040-180422541,Stable,Stable,Stable,27,Itpkb,-91555,,,,,,
18,35358770,35359271,chr18-35358770-35359271,Stable,Stable,Stable,27,Paip2,239346,,,,,,
8,41114937,41115438,chr8-41114937-41115438,Stable,Stable,Stable,27,Mtus1,-124023,,,,,,
5,113629185,113629686,chr5-113629185-113629686,Stable,Stable,Stable,27,Ficd,106117,,,,,,
13,70698372,70699017,chr13-70698372-70699017,Stable,Stable,Stable,27,Adamts16,28785,,,,,,
2,151632163,151632664,chr2-151632163-151632664,Stable,Stable,Stable,27,Snph,-41614,,,,,,
17,8524343,8526378,chr17-8524343-8526378,Stable,Stable,Stable,27,Mpc1,-241439,,,,,,
2,161044448,161044949,chr2-161044448-161044949,Stable,Stable,Stable,27,Lpin3,-163778,,,,,,
4,129440614,129441115,chr4-129440614-129441115,Stable,Stable,Stable,27,Sync,-152997,,,,,,
19,12795484,12795985,chr19-12795484-12795985,Stable,Stable,Stable,27,Cntf,-31824,,,,,,
7,131113660,131114161,chr7-131113660-131114161,Stable,Stable,Stable,27,Htra1,-177549,,,,,,
4,141444364,141444865,chr4-141444364-141444865,Stable,Stable,Stable,27,Hspb7,-23585,,,,,,
7,58691142,58691643,chr7-58691142-58691643,Stable,Stable,Stable,27,Atp10a,-34976,,,,,,
5,124922890,124923391,chr5-124922890-124923391,Stable,Stable,Stable,27,Dnah10,-197805,,,,,,
5,122501951,122502836,chr5-122501951-122502836,Stable,Stable,Stable,27,P2rx4,204708,,,,,,
1,155083797,155084298,chr1-155083797-155084298,Stable,Stable,Stable,27,Xpr1,191403,,,,,,
4,116075817,116076318,chr4-116075817-116076318,Stable,Stable,Stable,27,Faah,-108672,,,,,,
1,180812882,180813710,chr1-180812882-180813710,Stable,Stable,Stable,27,Ephx1,162500,,,,,,
7,130977737,130978238,chr7-130977737-130978238,Stable,Stable,Stable,27,Htra1,-41626,,,,,,
2,163839534,163840035,chr2-163839534-163840035,Stable,Stable,Stable,27,Ccn5,-18673,,,Serinc3,-216262,,
13,90840855,90841356,chr13-90840855-90841356,Stable,Stable,Stable,27,Atg10,94000,,,,,,
9,49493982,49494483,chr9-49493982-49494483,Stable,Stable,Stable,27,Ncam1,7653,,,,,,
16,10183949,10184450,chr16-10183949-10184450,Stable,Stable,Stable,27,Emp2,97299,,,,,,
17,28225961,28226462,chr17-28225961-28226462,Stable,Stable,Stable,27,Fkbp5,172632,,,,,,
6,122719866,122720367,chr6-122719866-122720367,Stable,Stable,Stable,27,Mfap5,-214021,,,,,,
3,89714480,89715657,chr3-89714480-89715657,Stable,Stable,Stable,27,Il6ra,148402,,,,,,
16,57606498,57607269,chr16-57606498-57607269,Stable,Stable,Stable,27,Col8a1,16989,,,,,,
6,87335354,87335949,chr6-87335354-87335949,Stable,Stable,Stable,27,Antxr1,-201501,,,,,,
3,67429838,67430339,chr3-67429838-67430339,Stable,Stable,Stable,27,Lxn,27659,,,Rarres1,48633,,
10,85102170,85103150,chr10-85102170-85103150,Stable,Stable,Stable,27,Cry1,28550,,,,,,
11,103132323,103133280,chr11-103132323-103133280,Stable,Stable,Stable,27,Gfap,-244987,,,Fam187a,-247154,,
1,189627891,189628660,chr1-189627891-189628660,Stable,Stable,Stable,27,Ptpn14,99608,,,,,,
7,5051140,5051920,chr7-5051140-5051920,Stable,Stable,Stable,27,Nat14,-129112,,,,,,
3,89899066,89899567,chr3-89899066-89899567,Stable,Stable,Stable,27,Il6ra,-35007,,,,,,
5,31087050,31087551,chr5-31087050-31087551,Stable,Stable,Stable,27,Atraid,-38738,,,Tmem214,-219038,,
10,60350676,60351177,chr10-60350676-60351177,Stable,Stable,Stable,27,Psap,-73049,,,,,,
11,78188332,78189714,chr11-78188332-78189714,Stable,Stable,Stable,27,Pigs,138701,,,,,,
12,55155371,55155872,chr12-55155371-55155872,Stable,Stable,Stable,27,1700047I17Rik2,43720,,,,,,
3,135465024,135465717,chr3-135465024-135465717,Stable,Stable,Stable,27,Ube2d3,-26875,,,,,,
3,135290213,135290714,chr3-135290213-135290714,Stable,Stable,Stable,27,Ube2d3,147435,,,,,,
14,46821418,46821919,chr14-46821418-46821919,Stable,Stable,Stable,27,Samd4,60935,,,,,,
5,30907525,30908026,chr5-30907525-30908026,Stable,Stable,Stable,27,Tmem214,-39513,,,Atraid,140286,,
17,35534334,35534942,chr17-35534334-35534942,Stable,Stable,Stable,27,Cdsn,17186,,,Ddr1,146625,,
19,56721519,56722020,chr19-56721519-56722020,Stable,Stable,Stable,27,Afap1l2,190341,,,,,,
19,40225240,40226009,chr19-40225240-40226009,Stable,Stable,Stable,27,Sorbs1,68744,,,,,,
18,36280719,36281399,chr18-36280719-36281399,Stable,Stable,Stable,27,Cystm1,61121,,,,,,
9,64737356,64738113,chr9-64737356-64738113,Stable,Stable,Stable,27,Dennd4a,73227,,,,,,
9,108517661,108518162,chr9-108517661-108518162,Stable,Stable,Stable,27,Dalrd3,51724,,,,,,
15,102376790,102377291,chr15-102376790-102377291,Stable,Stable,Stable,27,Rarg,-141852,,,,,,
9,121857591,121858092,chr9-121857591-121858092,Stable,Stable,Stable,27,Zfp651,-98261,,,,,,
7,140057901,140058402,chr7-140057901-140058402,Stable,Stable,Stable,27,Fuom,38368,,,,,,
8,105445834,105446335,chr8-105445834-105446335,Stable,Stable,Stable,27,Tmem208,-119480,,,,,,
4,53713932,53714508,chr4-53713932-53714508,Stable,Stable,Stable,27,Tmem38b,111537,,,,,,
11,54866132,54867116,chr11-54866132-54867116,Stable,Stable,Stable,27,Gm2a,230999,,,,,,
3,85601976,85602477,chr3-85601976-85602477,Stable,Stable,Stable,27,Fam160a1,57584,,,,,,
8,95226368,95226869,chr8-95226368-95226869,Stable,Stable,Stable,27,Drc7,-171265,,,,,,
7,102258086,102258587,chr7-102258086-102258587,Stable,Stable,Stable,27,Stim1,9219,,,,,,
10,85103411,85103912,chr10-85103411-85103912,Stable,Stable,Stable,27,Cry1,27788,,,,,,
11,75647769,75648270,chr11-75647769-75648270,Stable,Stable,Stable,27,Slc43a2,-116075,,,Serpinf1,-238000,,
6,83108728,83109465,chr6-83108728-83109465,Stable,Stable,Stable,27,1700003E16Rik,46939,,,,,,
11,114844069,114844570,chr11-114844069-114844570,Stable,Stable,Stable,27,Dnaic2,-116661,,,,,,
1,153749160,153749800,chr1-153749160-153749800,Stable,Stable,Stable,27,Glul,150144,,,,,,
18,35539978,35540479,chr18-35539978-35540479,Stable,Stable,Stable,27,Paip2,58138,,,,,,
15,99294628,99295445,chr15-99294628-99295445,Stable,Stable,Stable,27,Tmbim6,97437,,,,,,
8,13705599,13706100,chr8-13705599-13706100,Stable,Stable,Stable,27,Gas6,-240225,,,,,,
17,71782979,71783480,chr17-71782979-71783480,Stable,Stable,Stable,27,Clip4,-14506,,,Togaram2,-109718,,
14,63409207,63409708,chr14-63409207-63409708,Stable,Stable,Stable,27,Fam167a,26686,,,,,,
2,139589846,139590347,chr2-139589846-139590347,Stable,Stable,Stable,27,Ism1,87831,,,,,,
8,12995646,12996147,chr8-12995646-12996147,Stable,Stable,Stable,27,Lamp1,163014,,,,,,
8,110902194,110902695,chr8-110902194-110902695,Stable,Stable,Stable,27,Il34,-160365,,,,,,
8,25638160,25638661,chr8-25638160-25638661,Stable,Stable,Stable,27,Plpp5,81376,,,Fgfr1,-124506,,
1,33756893,33757394,chr1-33756893-33757394,Stable,Stable,Stable,27,Dst,150831,,,,,,
1,135158539,135159516,chr1-135158539-135159516,Stable,Stable,Stable,27,Arl8a,-11715,,,Shisa4,211541,,
19,23758938,23759439,chr19-23758938-23759439,Stable,Stable,Stable,27,Apba1,-51,,,,,,
16,4419752,4421013,chr16-4419752-4421013,Stable,Stable,Stable,27,Vasn,218928,,,,,,
8,110846642,110847143,chr8-110846642-110847143,Stable,Stable,Stable,27,Il34,-104813,,,,,,
9,77655402,77656173,chr9-77655402-77656173,Stable,Stable,Stable,27,Gclc,98362,,,,,,
10,84409248,84409749,chr10-84409248-84409749,Stable,Stable,Stable,27,Tcp11l2,166877,,,,,,
14,25838392,25838893,chr14-25838392-25838893,Stable,Stable,Stable,27,Anxa11,3263,,,,,,
10,128645607,128646108,chr10-128645607-128646108,Stable,Stable,Stable,27,Myl6,-154747,,,,,,
19,4756134,4756635,chr19-4756134-4756635,Stable,Stable,Stable,27,Ctsf,98495,,,,,,
14,74867271,74867935,chr14-74867271-74867935,Stable,Stable,Stable,27,Htr2a,-226431,,,,,,
17,35590435,35591362,chr17-35590435-35591362,Stable,Stable,Stable,27,Cdsn,-38307,,,Ddr1,90205,,
15,79455381,79455882,chr15-79455381-79455882,Stable,Stable,Stable,27,Pick1,-226208,,,,,,
11,114675374,114675875,chr11-114675374-114675875,Stable,Stable,Stable,27,Dnaic2,51533,,,,,,
12,76324616,76325117,chr12-76324616-76325117,Stable,Stable,Stable,27,Hspa2,79059,,,,,,
11,114727197,114727698,chr11-114727197-114727698,Stable,Stable,Stable,27,Dnaic2,0,,,,,,
18,73971030,73971767,chr18-73971030-73971767,Stable,Stable,Stable,27,Mapk4,-42544,,,,,,
1,180365100,180365776,chr1-180365100-180365776,Stable,Stable,Stable,27,Itpkb,-34615,,,,,,
16,4683686,4684491,chr16-4683686-4684491,Stable,Stable,Stable,27,Vasn,-43745,,,,,,
2,151741038,151741539,chr2-151741038-151741539,Stable,Stable,Stable,27,Snph,-150489,,,,,,
3,67463571,67464072,chr3-67463571-67464072,Stable,Stable,Stable,27,Lxn,-5573,,,Rarres1,14900,,
14,44988497,44989265,chr14-44988497-44989265,Stable,Stable,Stable,27,Txndc16,144200,,,,,,
7,89679036,89679629,chr7-89679036-89679629,Stable,Stable,Stable,27,Prss23,-171253,,,,,,
7,126565668,126566169,chr7-126565668-126566169,Stable,Stable,Stable,27,Ypel3,210786,,,Aldoa,229065,,
12,80730491,80730992,chr12-80730491-80730992,Stable,Stable,Stable,27,Susd6,59518,,,,,,
11,4986786,4987287,chr11-4986786-4987287,Stable,Stable,Stable,27,Gas2l1,66845,,,,,,
4,53158815,53159552,chr4-53158815-53159552,Stable,Stable,Stable,27,Abca1,-128028,,,,,,
2,25279072,25279573,chr2-25279072-25279573,Stable,Stable,Stable,27,Nsmf,-224717,,,,,,
4,129500576,129501077,chr4-129500576-129501077,Stable,Stable,Stable,27,Sync,-212959,,,,,,
1,180331657,180332631,chr1-180331657-180332631,Stable,Stable,Stable,27,Itpkb,-1172,,,,,,
11,101060146,101060647,chr11-101060146-101060647,Stable,Stable,Stable,27,Stat5a,-200795,,,,,,
7,44856932,44857550,chr7-44856932-44857550,Stable,Stable,Stable,27,Fuz,38529,,,Atf5,-44676,,
11,69364886,69365387,chr11-69364886-69365387,Stable,Stable,Stable,27,Atp1b2,234349,,,,,,
18,62179789,62180290,chr18-62179789-62180290,Stable,Stable,Stable,27,Adrb2,-1973,,,,,,
4,115984039,115984540,chr4-115984039-115984540,Stable,Stable,Stable,27,Faah,-16894,,,,,,
2,145436348,145436849,chr2-145436348-145436849,Stable,Stable,Stable,27,Rin2,238366,,,,,,
7,82423611,82424112,chr7-82423611-82424112,Stable,Stable,Stable,27,Adamtsl3,-87917,,,,,,
7,143777323,143777824,chr7-143777323-143777824,Stable,Stable,Stable,27,Osbpl5,-88561,,,,,,
7,58754456,58754957,chr7-58754456-58754957,Stable,Stable,Stable,27,Atp10a,-98290,,,,,,
8,105170252,105171096,chr8-105170252-105171096,Stable,Stable,Stable,27,Tmem208,155258,,,,,,
18,36348426,36348927,chr18-36348426-36348927,Stable,Stable,Stable,27,Cystm1,-5906,,,,,,
8,105700733,105701536,chr8-105700733-105701536,Stable,Stable,Stable,27,Slc12a4,242054,,,,,,
9,43945298,43945799,chr9-43945298-43945799,Stable,Stable,Stable,27,Usp2,121222,,,C1qtnf5,161446,,
8,110809923,110810424,chr8-110809923-110810424,Stable,Stable,Stable,27,Il34,-68094,,,,,,
16,4077464,4077965,chr16-4077464-4077965,Stable,Stable,Stable,27,Naa60,-205089,,,,,,
1,165046507,165047008,chr1-165046507-165047008,Stable,Stable,Stable,27,Sft2d2,127329,,,,,,
11,118418818,118419319,chr11-118418818-118419319,Stable,Stable,Stable,27,Cant1,-12529,,,Timp2,-117749,,
17,26780967,26781468,chr17-26780967-26781468,Stable,Stable,Stable,27,Crebrf,-65317,,,Atp6v0e,-117736,,
10,59978385,59979250,chr10-59978385-59979250,Stable,Stable,Stable,27,Anapc16,8159,,,,,,
8,12978683,12979184,chr8-12978683-12979184,Stable,Stable,Stable,27,Lamp1,179977,,,,,,
3,117868715,117869216,chr3-117868715-117869216,Stable,Stable,Stable,27,Snx7,-87068,,,,,,
7,100987948,100988449,chr7-100987948-100988449,Stable,Stable,Stable,27,Arhgef17,-118196,,,,,,
13,23684359,23684860,chr13-23684359-23684860,Stable,Stable,Stable,27,Hist1h2bc,-160,,,Hfe,17174,Hist1h1c,53948
2,163344853,163345354,chr2-163344853-163345354,Stable,Stable,Stable,27,Fitm2,121025,,,,,,
15,54809487,54809988,chr15-54809487-54809988,Stable,Stable,Stable,27,Ccn3,-63785,,,,,,
2,33130240,33131753,chr2-33130240-33131753,Stable,Stable,Stable,27,Rpl12,-168681,,,,,,
19,17030137,17030638,chr19-17030137-17030638,Stable,Stable,Stable,27,Prune2,-74019,,,,,,
3,117575521,117576281,chr3-117575521-117576281,Stable,Stable,Stable,27,Snx7,205366,,,,,,
3,107807338,107807839,chr3-107807338-107807839,Stable,Stable,Stable,27,Csf1,-66290,,,,,,
4,139310337,139311100,chr4-139310337-139311100,Stable,Stable,Stable,27,Capzb,-117438,,,,,,
7,105787673,105788174,chr7-105787673-105788174,Stable,Stable,Stable,27,Smpd1,-233313,,,,,,
4,130107294,130107795,chr4-130107294-130107795,Stable,Stable,Stable,27,Col16a1,-59454,,,,,,
17,12168470,12168971,chr17-12168470-12168971,Stable,Stable,Stable,27,Agpat4,-49766,,,,,,
15,102100030,102100531,chr15-102100030-102100531,Stable,Stable,Stable,27,Spryd3,15997,,,Rarg,134407,,
3,19965998,19966499,chr3-19965998-19966499,Stable,Stable,Stable,27,Cp,-8944,,,,,,
1,153730607,153731108,chr1-153730607-153731108,Stable,Stable,Stable,27,Glul,168836,,,,,,
7,118593532,118594033,chr7-118593532-118594033,Stable,Stable,Stable,27,Gde1,94512,,,,,,
1,180249848,180250349,chr1-180249848-180250349,Stable,Stable,Stable,27,Itpkb,80136,,,,,,
11,98413681,98414182,chr11-98413681-98414182,Stable,Stable,Stable,27,Ppp1r1b,-65277,,,Ormdl3,167074,,
7,141060684,141061185,chr7-141060684-141061185,Stable,Stable,Stable,27,Ric8a,-203727,,,,,,
11,4873712,4874213,chr11-4873712-4874213,Stable,Stable,Stable,27,Gas2l1,179919,,,,,,
8,11327440,11328433,chr8-11327440-11328433,Stable,Stable,Stable,27,Rab20,125085,,,,,,
2,30463840,30464341,chr2-30463840-30464341,Stable,Stable,Stable,27,Sh3glb2,-119031,,,Phyhd1,-197637,,
4,43499424,43499925,chr4-43499424-43499925,Stable,Stable,Stable,27,Creb3,62407,,,,,,
17,8164727,8165941,chr17-8164727-8165941,Stable,Stable,Stable,27,Mpc1,116963,,,,,,
8,90908938,90909553,chr8-90908938-90909553,Stable,Stable,Stable,27,Gm19935,-92793,,,,,,
11,117824430,117824931,chr11-117824430-117824931,Stable,Stable,Stable,27,Pgs1,161361,,,,,,
1,135375034,135375535,chr1-135375034-135375535,Stable,Stable,Stable,27,Shisa4,-3977,,,Arl8a,-228210,,
14,70766543,70767908,chr14-70766543-70767908,Stable,Stable,Stable,27,Hr,-214331,,,,,,
2,179976732,179977233,chr2-179976732-179977233,Stable,Stable,Stable,27,Lama5,199140,,,,,,
