Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene
11,121259652,121260153,chr11-121259652-121260153,Stable,Stable,Stable,27,Narf,-22399,,,,,,
1,82200418,82200919,chr1-82200418-82200919,Stable,Stable,Stable,27,Rhbdd1,115533,,,,,,
15,66968382,66970190,chr15-66968382-66970190,Stable,Stable,Stable,27,Ndrg1,-39064,,,,,,
12,26414414,26415445,chr12-26414414-26415445,Stable,Stable,Stable,27,Cmpk2,53759,,,,,,
1,82371748,82372249,chr1-82371748-82372249,Stable,Stable,Stable,27,Rhbdd1,-55296,,,Col4a3,214672,,
14,78330025,78331127,chr14-78330025-78331127,Stable,Stable,Stable,27,Tnfsf11,-52580,,,,,,
4,155133691,155134329,chr4-155133691-155134329,Stable,Stable,Stable,27,Morn1,-47114,,,,,,
10,82795197,82795698,chr10-82795197-82795698,Stable,Stable,Stable,27,Chst11,189800,,,,,,
1,34801587,34802088,chr1-34801587-34802088,Stable,Stable,Stable,27,Plekhb2,47888,,,,,,
3,133085814,133086315,chr3-133085814-133086315,Stable,Stable,Stable,27,Ints12,5525,,,,,,
11,83424612,83425113,chr11-83424612-83425113,Stable,Stable,Stable,27,Ccl9,147806,,,,,,
8,69193171,69193672,chr8-69193171-69193672,Stable,Stable,Stable,27,Atp6v1b2,-104525,,,,,,
8,69089288,69090117,chr8-69089288-69090117,Stable,Stable,Stable,27,Atp6v1b2,-642,,,,,,
6,122339103,122339604,chr6-122339103-122339604,Stable,Stable,Stable,27,Mfap5,166241,,,Apobec1,238188,,
2,30171276,30171946,chr2-30171276-30171946,Stable,Stable,Stable,27,Lrrc8a,65769,,,,,,
9,121969980,121970481,chr9-121969980-121970481,Stable,Stable,Stable,27,Higd1a,-121417,,,,,,
4,148526997,148527498,chr4-148526997-148527498,Stable,Stable,Stable,27,Tardbp,84884,,,,,,
9,107675766,107676267,chr9-107675766-107676267,Stable,Stable,Stable,27,Hyal1,-98839,,,,,,
15,98055248,98055749,chr15-98055248-98055749,Stable,Stable,Stable,27,Ccdc184,111409,,,,,,
2,173173529,173174334,chr2-173173529-173174334,Stable,Stable,Stable,27,Pmepa1,50124,,,,,,
19,53364958,53365459,chr19-53364958-53365459,Stable,Stable,Stable,27,Mxi1,-54440,,,,,,
10,24835824,24836552,chr10-24835824-24836552,Stable,Stable,Stable,27,Enpp1,-197910,,,Ccn2,-240382,,
17,56183697,56184198,chr17-56183697-56184198,Stable,Stable,Stable,27,Plin4,-83106,,,,,,
4,45320244,45320745,chr4-45320244-45320745,Stable,Stable,Stable,27,Slc25a51,75178,,,,,,
10,78591540,78592299,chr10-78591540-78592299,Stable,Stable,Stable,27,Pdxk,-154796,,,,,,
12,40133686,40134187,chr12-40133686-40134187,Stable,Stable,Stable,27,Ifrd1,67380,,,,,,
1,87326593,87327618,chr1-87326593-87327618,Stable,Stable,Stable,27,Ngef,149216,,,,,,
15,86250286,86250787,chr15-86250286-86250787,Stable,Stable,Stable,27,Cerk,-111158,,,,,,
8,105496715,105497216,chr8-105496715-105497216,Stable,Stable,Stable,27,Tppp3,-29222,,,,,,
11,121354213,121354714,chr11-121354213-121354714,Stable,Stable,Stable,27,Narf,-116960,,,,,,
16,42803534,42804035,chr16-42803534-42804035,Stable,Stable,Stable,27,Zbtb20,71846,,,,,,
7,142283986,142285438,chr7-142283986-142285438,Stable,Stable,Stable,27,Ifitm10,40399,,,,,,
13,40731270,40731771,chr13-40731270-40731771,Stable,Stable,Stable,27,Gcnt2,127983,,,,,,
4,83182280,83182781,chr4-83182280-83182781,Stable,Stable,Stable,27,Ttc39b,37519,,,,,,
19,5975662,5976163,chr19-5975662-5976163,Stable,Stable,Stable,27,Arl2,158211,,,,,,
3,104863823,104864324,chr3-104863823-104864324,Stable,Stable,Stable,27,Slc16a1,-225155,,,,,,
15,85710022,85710523,chr15-85710022-85710523,Stable,Stable,Stable,27,Cdpf1,96449,,,,,,
3,84625765,84626266,chr3-84625765-84626266,Stable,Stable,Stable,27,Tmem154,39926,,,,,,
14,37165140,37165641,chr14-37165140-37165641,Stable,Stable,Stable,27,Ghitm,-45048,,,,,,
3,37420448,37420949,chr3-37420448-37420949,Stable,Stable,Stable,27,Cetn4,-112699,,,,,,
19,36833906,36834407,chr19-36833906-36834407,Stable,Stable,Stable,27,Ppp1r3c,-102175,,,,,,
16,92653762,92654263,chr16-92653762-92654263,Stable,Stable,Stable,27,Runx1,-52296,,,,,,
17,26090155,26090656,chr17-26090155-26090656,Stable,Stable,Stable,27,Rgs11,112295,,,,,,
11,100893392,100893893,chr11-100893392-100893893,Stable,Stable,Stable,27,Hsd17b1,184518,,,,,,
18,12440374,12440875,chr18-12440374-12440875,Stable,Stable,Stable,27,Ttc39c,159021,,,,,,
11,115956428,115956929,chr11-115956428-115956929,Stable,Stable,Stable,27,Itgb4,17780,,,Wbp2,121644,,
7,142097749,142098250,chr7-142097749-142098250,Stable,Stable,Stable,27,Ifitm10,227587,,,,,,
11,60210311,60210812,chr11-60210311-60210812,Stable,Stable,Stable,27,Gid4,206333,,,,,,
12,32953469,32954622,chr12-32953469-32954622,Stable,Stable,Stable,27,Nampt,-133924,,,,,,
2,12431815,12432459,chr2-12431815-12432459,Stable,Stable,Stable,27,Mindy3,-84552,,,,,,
19,7423108,7423749,chr19-7423108-7423749,Stable,Stable,Stable,27,Plaat3,133710,,,,,,
1,170613137,170613638,chr1-170613137-170613638,Stable,Stable,Stable,27,Atf6,91036,,,,,,
8,46152438,46152939,chr8-46152438-46152939,Stable,Stable,Stable,27,1700029J07Rik,-198832,,,,,,
8,61386586,61387087,chr8-61386586-61387087,Stable,Stable,Stable,27,Palld,124346,,,,,,
19,8992735,8993236,chr19-8992735-8993236,Stable,Stable,Stable,27,Ahnak,-3451,,,,,,
8,70172143,70172644,chr8-70172143-70172644,Stable,Stable,Stable,27,Nr2c2ap,-40810,,,,,,
18,60462059,60462560,chr18-60462059-60462560,Stable,Stable,Stable,27,Smim3,11631,,,,,,
8,61378995,61379496,chr8-61378995-61379496,Stable,Stable,Stable,27,Palld,131937,,,,,,
10,86375786,86376287,chr10-86375786-86376287,Stable,Stable,Stable,27,Timp3,-75414,,,,,,
8,105518781,105519282,chr8-105518781-105519282,Stable,Stable,Stable,27,Tppp3,-51288,,,,,,
8,27085207,27085708,chr8-27085207-27085708,Stable,Stable,Stable,27,Zfp703,-107882,,,,,,
11,96075568,96076069,chr11-96075568-96076069,Stable,Stable,Stable,27,B4galnt2,-209625,,,,,,
14,52304510,52305338,chr14-52304510-52305338,Stable,Stable,Stable,27,Gm36448,233314,,,,,,
3,88774835,88775622,chr3-88774835-88775622,Stable,Stable,Stable,27,Arhgef2,-168869,,,,,,
16,57398424,57399186,chr16-57398424-57399186,Stable,Stable,Stable,27,Col8a1,225072,,,,,,
16,57420674,57421664,chr16-57420674-57421664,Stable,Stable,Stable,27,Col8a1,202594,,,,,,
6,72185955,72186456,chr6-72185955-72186456,Stable,Stable,Stable,27,Vamp5,182338,,,,,,
15,96718385,96718886,chr15-96718385-96718886,Stable,Stable,Stable,27,Slc38a2,-30993,,,,,,
19,40348158,40348883,chr19-40348158-40348883,Stable,Stable,Stable,27,Sorbs1,-53405,,,,,,
1,156472829,156473330,chr1-156472829-156473330,Stable,Stable,Stable,27,Tor3a,180287,,,,,,
19,6334610,6335111,chr19-6334610-6335111,Stable,Stable,Stable,27,Arl2,-200236,,,,,,
3,10350599,10351874,chr3-10350599-10351874,Stable,Stable,Stable,27,Fabp4,-146511,,,,,,
1,39770291,39770792,chr1-39770291-39770792,Stable,Stable,Stable,27,Creg2,-151885,,,,,,
11,20249231,20249732,chr11-20249231-20249732,Stable,Stable,Stable,27,Slc1a4,52448,,,,,,
9,96844704,96845205,chr9-96844704-96845205,Stable,Stable,Stable,27,Zbtb38,-161934,,,,,,
6,122258620,122259322,chr6-122258620-122259322,Stable,Stable,Stable,27,Mfap5,246523,,,,,,
1,64445941,64446442,chr1-64445941-64446442,Stable,Stable,Stable,27,Mettl21a,160031,,,,,,
8,64692736,64693237,chr8-64692736-64693237,Stable,Stable,Stable,27,Cpe,-100194,,,,,,
7,100590718,100591572,chr7-100590718-100591572,Stable,Stable,Stable,27,Plekhb1,51320,,,Ucp2,-97381,,
13,25083037,25083629,chr13-25083037-25083629,Stable,Stable,Stable,27,Gpld1,-139885,,,,,,
1,153133988,153134675,chr1-153133988-153134675,Stable,Stable,Stable,27,Nmnat2,-178995,,,,,,
7,126649211,126649712,chr7-126649211-126649712,Stable,Stable,Stable,27,Nupr1,-25962,,,Apobr,-64269,,
5,113591732,113592269,chr5-113591732-113592269,Stable,Stable,Stable,27,Cmklr1,20085,,,,,,
12,24823777,24824278,chr12-24823777-24824278,Stable,Stable,Stable,27,Mboat2,6601,,,,,,
15,66697591,66698092,chr15-66697591-66698092,Stable,Stable,Stable,27,Ndrg1,231226,,,,,,
4,154877751,154878252,chr4-154877751-154878252,Stable,Stable,Stable,27,Morn1,208325,,,,,,
18,60756216,60756790,chr18-60756216-60756790,Stable,Stable,Stable,27,Rps14,-9118,,,,,,
1,160331991,160332492,chr1-160331991-160332492,Stable,Stable,Stable,27,Tnn,-246962,,,,,,
3,126402675,126403176,chr3-126402675-126403176,Stable,Stable,Stable,27,Camk2d,193126,,,,,,
5,30796025,30796526,chr5-30796025-30796526,Stable,Stable,Stable,27,Slc35f6,-148092,,,,,,
19,46470585,46471200,chr19-46470585-46471200,Stable,Stable,Stable,27,Fbxl15,-142401,,,,,,
8,64657282,64657783,chr8-64657282-64657783,Stable,Stable,Stable,27,Cpe,-64740,,,,,,
7,141539615,141540116,chr7-141539615-141540116,Stable,Stable,Stable,27,Cd151,-72223,,,,,,
6,146342999,146343500,chr6-146342999-146343500,Stable,Stable,Stable,27,Itpr2,-234700,,,,,,
11,60279935,60280436,chr11-60279935-60280436,Stable,Stable,Stable,27,Gid4,136709,,,,,,
16,45399819,45400684,chr16-45399819-45400684,Stable,Stable,Stable,27,Cd200,-17684,,,,,,
19,7436375,7437127,chr19-7436375-7437127,Stable,Stable,Stable,27,Plaat3,120332,,,,,,
6,17305900,17306820,chr6-17305900-17306820,Stable,Stable,Stable,27,Cav2,-24715,,,,,,
14,47367477,47367978,chr14-47367477-47367978,Stable,Stable,Stable,27,Lgals3,0,,,Gch1,-213582,,
18,37954592,37955332,chr18-37954592-37955332,Stable,Stable,Stable,27,Pcdh1,230582,,,,,,
4,119082607,119083108,chr4-119082607-119083108,Stable,Stable,Stable,27,Slc2a1,25603,,,,,,
11,31225267,31225768,chr11-31225267-31225768,Stable,Stable,Stable,27,Stc2,131539,,,,,,
7,113059140,113059641,chr7-113059140-113059641,Stable,Stable,Stable,27,Arntl,147824,,,,,,
13,95788549,95789148,chr13-95788549-95789148,Stable,Stable,Stable,27,F2r,-186746,,,,,,
4,32983179,32983680,chr4-32983179-32983680,Stable,Stable,Stable,27,Ube2j1,47736,,,,,,
1,105092437,105093105,chr1-105092437-105093105,Stable,Stable,Stable,27,Gm29013,151320,,,,,,
13,9011532,9012033,chr13-9011532-9012033,Stable,Stable,Stable,27,Larp4b,81848,,,,,,
10,75872766,75873492,chr10-75872766-75873492,Stable,Stable,Stable,27,Chchd10,59638,,,,,,
15,60822449,60822950,chr15-60822449-60822950,Stable,Stable,Stable,27,Lratd2,-3455,,,,,,
11,100527659,100528160,chr11-100527659-100528160,Stable,Stable,Stable,27,Eif1,-207774,,,,,,
8,27042396,27043143,chr8-27042396-27043143,Stable,Stable,Stable,27,Zfp703,-65071,,,,,,
7,19271567,19272068,chr7-19271567-19272068,Stable,Stable,Stable,27,Ppp1r13l,87681,,,,,,
1,64616990,64617884,chr1-64616990-64617884,Stable,Stable,Stable,27,Mettl21a,-10517,,,,,,
13,13482191,13482692,chr13-13482191-13482692,Stable,Stable,Stable,27,Lyst,107705,,,,,,
18,38494668,38495169,chr18-38494668-38495169,Stable,Stable,Stable,27,Rnf14,-210131,,,,,,
19,6084782,6085594,chr19-6084782-6085594,Stable,Stable,Stable,27,Arl2,48780,,,,,,
15,96666648,96667149,chr15-96666648-96667149,Stable,Stable,Stable,27,Slc38a2,20243,,,,,,
10,19591627,19592128,chr10-19591627-19592128,Stable,Stable,Stable,27,Ifngr1,0,,,,,,
18,35021793,35022612,chr18-35021793-35022612,Stable,Stable,Stable,27,Sil1,243784,,,,,,
10,127030473,127030974,chr10-127030473-127030974,Stable,Stable,Stable,27,B4galnt1,134251,,,,,,
12,26398514,26399015,chr12-26398514-26399015,Stable,Stable,Stable,27,Cmpk2,70189,,,,,,
2,112600200,112600701,chr2-112600200-112600701,Stable,Stable,Stable,27,Emc7,-145203,,,,,,
2,132145155,132145656,chr2-132145155-132145656,Stable,Stable,Stable,27,Prnp,-235227,,,,,,
9,108826862,108827499,chr9-108826862-108827499,Stable,Stable,Stable,27,Shisa5,211066,,,,,,
12,24974677,24975178,chr12-24974677-24975178,Stable,Stable,Stable,27,Mboat2,-143798,,,,,,
4,57258355,57258856,chr4-57258355-57258856,Stable,Stable,Stable,27,Ptpn3,-67514,,,,,,
17,56074595,56075289,chr17-56074595-56075289,Stable,Stable,Stable,27,Plin4,25302,,,,,,
3,97900940,97901441,chr3-97900940-97901441,Stable,Stable,Stable,27,Pde4dip,-211116,,,,,,
9,89827109,89827610,chr9-89827109-89827610,Stable,Stable,Stable,27,Rasgrf1,82298,,,,,,
19,36839490,36839991,chr19-36839490-36839991,Stable,Stable,Stable,27,Ppp1r3c,-107759,,,,,,
12,8386397,8386898,chr12-8386397-8386898,Stable,Stable,Stable,27,Rhob,110763,,,,,,
6,3620355,3621102,chr6-3620355-3621102,Stable,Stable,Stable,27,Samd9l,-248098,,,,,,
5,129878871,129879372,chr5-129878871-129879372,Stable,Stable,Stable,27,Mrps17,-163374,,,,,,
10,86685150,86685867,chr10-86685150-86685867,Stable,Stable,Stable,27,Nt5dc3,93138,,,,,,
10,11362084,11362585,chr10-11362084-11362585,Stable,Stable,Stable,27,Epm2a,-18680,,,,,,
12,69168419,69168920,chr12-69168419-69168920,Stable,Stable,Stable,27,Klhdc1,72256,,,,,,
15,27234726,27235227,chr15-27234726-27235227,Stable,Stable,Stable,27,Ank,231450,,,,,,
17,23673490,23673991,chr17-23673490-23673991,Stable,Stable,Stable,27,Tnfrsf12a,1454,,,,,,
15,27629811,27630484,chr15-27629811-27630484,Stable,Stable,Stable,27,Ank,-163134,,,,,,
6,72740495,72740996,chr6-72740495-72740996,Stable,Stable,Stable,27,Tgoln1,-132063,,,,,,
6,146742655,146743156,chr6-146742655-146743156,Stable,Stable,Stable,27,Ppfibp1,145331,,,,,,
19,40417471,40417972,chr19-40417471-40417972,Stable,Stable,Stable,27,Sorbs1,-122718,,,,,,
6,113442450,113442951,chr6-113442450-113442951,Stable,Stable,Stable,27,Vhl,181008,,,,,,
10,78540943,78541444,chr10-78540943-78541444,Stable,Stable,Stable,27,Pdxk,-104199,,,,,,
5,96802130,96802631,chr5-96802130-96802631,Stable,Stable,Stable,27,Bmp2k,195058,,,,,,
4,148151339,148152188,chr4-148151339-148152188,Stable,Stable,Stable,27,Plod1,-241586,,,,,,
10,81244521,81245022,chr10-81244521-81245022,Stable,Stable,Stable,27,Zbtb7a,-109301,,,,,,
7,81570966,81571467,chr7-81570966-81571467,Stable,Stable,Stable,27,Cpeb1,-223940,,,,,,
1,54826513,54827014,chr1-54826513-54827014,Stable,Stable,Stable,27,Coq10b,225756,,,,,,
3,90555926,90556427,chr3-90555926-90556427,Stable,Stable,Stable,27,S100a1,-44892,,,,,,
8,69939549,69940050,chr8-69939549-69940050,Stable,Stable,Stable,27,Nr2c2ap,191283,,,,,,
11,100555478,100555979,chr11-100555478-100555979,Stable,Stable,Stable,27,Eif1,-235593,,,,,,
1,156616945,156617446,chr1-156616945-156617446,Stable,Stable,Stable,27,Tor3a,36171,,,,,,
15,11066277,11066778,chr15-11066277-11066778,Stable,Stable,Stable,27,C1qtnf3,-113945,,,,,,
6,125349298,125350444,chr6-125349298-125350444,Stable,Stable,Stable,27,Cd9,109822,,,,,,
3,121723041,121723542,chr3-121723041-121723542,Stable,Stable,Stable,27,Arhgap29,228999,,,,,,
18,60501148,60501649,chr18-60501148-60501649,Stable,Stable,Stable,27,Smim3,-26957,,,Rps14,245449,,
5,65401547,65402048,chr5-65401547-65402048,Stable,Stable,Stable,27,Smim14,44796,,,,,,
14,47297980,47298481,chr14-47297980-47298481,Stable,Stable,Stable,27,Lgals3,69270,,,Gch1,-144085,,
13,41079373,41079874,chr13-41079373-41079874,Stable,Stable,Stable,27,Gcnt2,-219619,,,,,,
7,47000565,47001066,chr7-47000565-47001066,Stable,Stable,Stable,27,Ldha,-159090,,,,,,
13,34788781,34789588,chr13-34788781-34789588,Stable,Stable,Stable,27,Eci2,188160,,,,,,
8,41054714,41055215,chr8-41054714-41055215,Stable,Stable,Stable,27,Slc7a2,-192318,,,Gm5345,-200886,,
16,45196747,45197248,chr16-45196747-45197248,Stable,Stable,Stable,27,Cd200,184887,,,,,,
8,15004718,15005219,chr8-15004718-15005219,Stable,Stable,Stable,27,Kbtbd11,5806,,,,,,
8,61555140,61555641,chr8-61555140-61555641,Stable,Stable,Stable,27,Palld,-43707,,,,,,
12,26469069,26469570,chr12-26469069-26469570,Stable,Stable,Stable,27,Cmpk2,0,,,,,,
14,45529382,45529883,chr14-45529382-45529883,Stable,Stable,Stable,27,Ero1l,-246295,,,,,,
3,40949169,40949968,chr3-40949169-40949968,Stable,Stable,Stable,27,Larp1b,0,,,,,,
11,114675968,114676666,chr11-114675968-114676666,Stable,Stable,Stable,27,Ttyh2,-537,,,,,,
5,65335358,65336042,chr5-65335358-65336042,Stable,Stable,Stable,27,Smim14,110802,,,,,,
2,131105478,131105979,chr2-131105478-131105979,Stable,Stable,Stable,27,Spef1,64282,,,,,,
3,84745641,84746142,chr3-84745641-84746142,Stable,Stable,Stable,27,Tmem154,-79449,,,,,,
10,82814024,82814525,chr10-82814024-82814525,Stable,Stable,Stable,27,Chst11,170973,,,,,,
8,14911071,14912083,chr8-14911071-14912083,Stable,Stable,Stable,27,Kbtbd11,98942,,,,,,
18,64660792,64661457,chr18-64660792-64661457,Stable,Stable,Stable,27,Atp8b1,-131825,,,,,,
7,16272711,16274109,chr7-16272711-16274109,Stable,Stable,Stable,27,Npas1,181612,,,,,,
15,58011558,58012059,chr15-58011558-58012059,Stable,Stable,Stable,27,Derl1,-142056,,,,,,
7,100582711,100583212,chr7-100582711-100583212,Stable,Stable,Stable,27,Plekhb1,59680,,,Ucp2,-89374,,
10,60285607,60286108,chr10-60285607-60286108,Stable,Stable,Stable,27,Vsir,60743,,,,,,
19,7382104,7382605,chr19-7382104-7382605,Stable,Stable,Stable,27,Plaat3,174854,,,,,,
5,122925512,122926013,chr5-122925512-122926013,Stable,Stable,Stable,27,P2rx4,-217968,,,,,,
1,82808453,82808954,chr1-82808453-82808954,Stable,Stable,Stable,27,Col4a3,-221532,,,,,,
1,177555621,177556122,chr1-177555621-177556122,Stable,Stable,Stable,27,Zbtb18,-113270,,,,,,
7,113048291,113048792,chr7-113048291-113048792,Stable,Stable,Stable,27,Arntl,158673,,,,,,
13,6506174,6506675,chr13-6506174-6506675,Stable,Stable,Stable,27,Pfkp,73093,,,,,,
17,23726703,23727204,chr17-23726703-23727204,Stable,Stable,Stable,27,Tnfrsf12a,-51258,,,,,,
1,34642384,34642885,chr1-34642384-34642885,Stable,Stable,Stable,27,Plekhb2,207091,,,,,,
2,94246834,94247335,chr2-94246834-94247335,Stable,Stable,Stable,27,Ttc17,53432,,,,,,
16,4825312,4826091,chr16-4825312-4826091,Stable,Stable,Stable,27,Dnaja3,-185323,,,,,,
6,103511761,103512262,chr6-103511761-103512262,Stable,Stable,Stable,27,Chl1,-1175,,,,,,
4,149675686,149676382,chr4-149675686-149676382,Stable,Stable,Stable,27,Spsb1,219901,,,,,,
10,77449319,77450175,chr10-77449319-77450175,Stable,Stable,Stable,27,Pttg1ip,131545,,,,,,
4,148074661,148075162,chr4-148074661-148075162,Stable,Stable,Stable,27,Plod1,-164908,,,,,,
2,27079011,27079512,chr2-27079011-27079512,Stable,Stable,Stable,27,Adamtsl2,0,,,,,,
7,19381693,19382194,chr7-19381693-19382194,Stable,Stable,Stable,27,Ppp1r13l,-21944,,,,,,
1,39577194,39577695,chr1-39577194-39577695,Stable,Stable,Stable,27,Creg2,40711,,,,,,
18,36725523,36726681,chr18-36725523-36726681,Stable,Stable,Stable,27,Hbegf,-220596,,,,,,
9,50887326,50887827,chr9-50887326-50887827,Stable,Stable,Stable,27,Layn,166813,,,,,,
6,89413461,89414570,chr6-89413461-89414570,Stable,Stable,Stable,27,Chchd6,-30315,,,,,,
1,177322693,177323194,chr1-177322693-177323194,Stable,Stable,Stable,27,Zbtb18,119157,,,,,,
6,125494372,125494873,chr6-125494372-125494873,Stable,Stable,Stable,27,Cd9,-34106,,,,,,
5,148399600,148400101,chr5-148399600-148400101,Stable,Stable,Stable,27,Slc7a1,-72190,,,,,,
10,80961085,80961586,chr10-80961085-80961586,Stable,Stable,Stable,27,Zbtb7a,173634,,,,,,
9,21002539,21003250,chr9-21002539-21003250,Stable,Stable,Stable,27,Angptl6,-128731,,,,,,
11,120783944,120784445,chr11-120783944-120784445,Stable,Stable,Stable,27,Slc16a3,164035,,,,,,
8,125066936,125068093,chr8-125066936-125068093,Stable,Stable,Stable,27,Egln1,-158349,,,,,,
18,67448857,67449358,chr18-67448857-67449358,Stable,Stable,Stable,27,Spire1,38851,,,,,,
5,122881151,122881652,chr5-122881151-122881652,Stable,Stable,Stable,27,P2rx4,-173607,,,,,,
9,20952301,20953183,chr9-20952301-20953183,Stable,Stable,Stable,27,Angptl6,-78493,,,,,,
11,112781909,112783042,chr11-112781909-112783042,Stable,Stable,Stable,27,Sox9,0,,,,,,
19,46573235,46573736,chr19-46573235-46573736,Stable,Stable,Stable,27,Fbxl15,-245051,,,,,,
14,70135285,70136101,chr14-70135285-70136101,Stable,Stable,Stable,27,Slc39a14,167368,,,,,,
2,11429581,11430082,chr2-11429581-11430082,Stable,Stable,Stable,27,Pfkfb3,41351,,,,,,
18,67369548,67370049,chr18-67369548-67370049,Stable,Stable,Stable,27,Spire1,118160,,,,,,
13,64152063,64152564,chr13-64152063-64152564,Stable,Stable,Stable,27,Ctsl,206773,,,,,,
7,99510025,99510526,chr7-99510025-99510526,Stable,Stable,Stable,27,Map6,-242578,,,,,,
9,107514516,107515017,chr9-107514516-107515017,Stable,Stable,Stable,27,Hyal1,61910,,,,,,
8,33978505,33979006,chr8-33978505-33979006,Stable,Stable,Stable,27,Leprotl1,156566,,,Saraf,175569,,
11,53519449,53519950,chr11-53519449-53519950,Stable,Stable,Stable,27,8-Sep,-192,,,,,,
11,86646427,86646928,chr11-86646427-86646928,Stable,Stable,Stable,27,Rnft1,-161770,,,,,,
11,69012076,69012577,chr11-69012076-69012577,Stable,Stable,Stable,27,Borcs6,47140,,,Tmem107,58229,Ndel1,-190642
15,86059000,86059501,chr15-86059000-86059501,Stable,Stable,Stable,27,Cerk,79627,,,,,,
7,16294551,16295821,chr7-16294551-16295821,Stable,Stable,Stable,27,Npas1,159900,,,,,,
9,78503154,78503655,chr9-78503154-78503655,Stable,Stable,Stable,27,Cd109,111891,,,,,,
5,67222456,67222957,chr5-67222456-67222957,Stable,Stable,Stable,27,Tmem33,37608,,,,,,
5,112428889,112429390,chr5-112428889-112429390,Stable,Stable,Stable,27,Tpst2,-152198,,,,,,
5,105679529,105680030,chr5-105679529-105680030,Stable,Stable,Stable,27,Lrrc8c,-160141,,,,,,
6,122702495,122702996,chr6-122702495-122702996,Stable,Stable,Stable,27,Apobec1,-124703,,,Mfap5,-196650,,
9,71543498,71544221,chr9-71543498-71544221,Stable,Stable,Stable,27,Myzap,-39151,,,,,,
7,30336376,30336877,chr7-30336376-30336877,Stable,Stable,Stable,27,Cox7a1,-152232,,,,,,
14,45318194,45318957,chr14-45318194-45318957,Stable,Stable,Stable,27,Ero1l,-35107,,,,,,
4,64094146,64094647,chr4-64094146-64094647,Stable,Stable,Stable,27,Tnc,-134361,,,,,,
8,124896650,124897151,chr8-124896650-124897151,Stable,Stable,Stable,27,Egln1,11436,,,,,,
15,85709121,85709914,chr15-85709121-85709914,Stable,Stable,Stable,27,Cdpf1,97058,,,,,,
11,69096826,69097327,chr11-69096826-69097327,Stable,Stable,Stable,27,Tmem107,-26020,,,Borcs6,-37109,,
1,34677868,34678522,chr1-34677868-34678522,Stable,Stable,Stable,27,Plekhb2,171454,,,,,,
8,105348620,105349121,chr8-105348620-105349121,Stable,Stable,Stable,27,Tppp3,118372,,,,,,
8,105466843,105467344,chr8-105466843-105467344,Stable,Stable,Stable,27,Tppp3,149,,,,,,
5,73268615,73269116,chr5-73268615-73269116,Stable,Stable,Stable,27,Ociad2,53083,,,,,,
1,135146320,135146821,chr1-135146320-135146821,Stable,Stable,Stable,27,Gpr37l1,13413,,,,,,
11,53821515,53822016,chr11-53821515-53822016,Stable,Stable,Stable,27,Slc22a4,161107,,,Pdlim4,232912,,
11,20347504,20348005,chr11-20347504-20348005,Stable,Stable,Stable,27,Slc1a4,-45324,,,,,,
4,130841090,130841773,chr4-130841090-130841773,Stable,Stable,Stable,27,Sdc3,-48553,,,,,,
5,129583803,129584304,chr5-129583803-129584304,Stable,Stable,Stable,27,Mrps17,131193,,,,,,
18,64516352,64516853,chr18-64516352-64516853,Stable,Stable,Stable,27,Atp8b1,12114,,,,,,
2,112265317,112266227,chr2-112265317-112266227,Stable,Stable,Stable,27,Emc7,188770,,,,,,
10,78184770,78185649,chr10-78184770-78185649,Stable,Stable,Stable,27,Pfkl,-197823,,,,,,
9,108991495,108992473,chr9-108991495-108992473,Stable,Stable,Stable,27,Shisa5,46092,,,,,,
13,8870893,8871472,chr13-8870893-8871472,Stable,Stable,Stable,27,Larp4b,222409,,,,,,
3,90466306,90466807,chr3-90466306-90466807,Stable,Stable,Stable,27,S100a1,44227,,,Slc39a1,-218134,,
3,123007307,123007808,chr3-123007307-123007808,Stable,Stable,Stable,27,Usp53,-75814,,,,,,
7,100907367,100907868,chr7-100907367-100907868,Stable,Stable,Stable,27,P2ry2,88700,,,,,,
7,34939164,34939665,chr7-34939164-34939665,Stable,Stable,Stable,27,Cebpg,106757,,,,,,
12,69371699,69372200,chr12-69371699-69372200,Stable,Stable,Stable,27,Klhdc1,-130523,,,,,,
19,7483023,7483851,chr19-7483023-7483851,Stable,Stable,Stable,27,Plaat3,73608,,,,,,
19,36534684,36535185,chr19-36534684-36535185,Stable,Stable,Stable,27,Ppp1r3c,196546,,,,,,
11,100281688,100282890,chr11-100281688-100282890,Stable,Stable,Stable,27,Eif1,36995,,,,,,
3,10439413,10439914,chr3-10439413-10439914,Stable,Stable,Stable,27,Fabp4,-235325,,,,,,
9,121950372,121950873,chr9-121950372-121950873,Stable,Stable,Stable,27,Higd1a,-101809,,,,,,
6,149332891,149333392,chr6-149332891-149333392,Stable,Stable,Stable,27,Amn1,-175744,,,,,,
11,112811293,112811794,chr11-112811293-112811794,Stable,Stable,Stable,27,Sox9,-29069,,,,,,
8,69027797,69028298,chr8-69027797-69028298,Stable,Stable,Stable,27,Atp6v1b2,60348,,,,,,
7,99151252,99151753,chr7-99151252-99151753,Stable,Stable,Stable,27,Map6,115694,,,,,,
9,108936407,108936908,chr9-108936407-108936908,Stable,Stable,Stable,27,Shisa5,101657,,,,,,
